game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-04-08,202104080SAC,DET,https://www.basketball-reference.com/boxscores/202104080SAC.html,27,35,27,24,113
2021-04-08,202104080SAC,SAC,https://www.basketball-reference.com/boxscores/202104080SAC.html,23,21,30,27,101
