game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-12-17,202112170ATL,DEN,Jeff Green,https://www.basketball-reference.com/boxscores/202112170ATL.html,31.52,8,13,.615,4,9,.444,0,0,0,5,5,4,0,1,2,2,20,16.3,+13,
2021-12-17,202112170ATL,DEN,Aaron Gordon,https://www.basketball-reference.com/boxscores/202112170ATL.html,30.4,5,8,.625,2,4,.500,4,4,0,3,3,3,0,1,4,1,16,11.7,+6,1.000
2021-12-17,202112170ATL,DEN,Will Barton,https://www.basketball-reference.com/boxscores/202112170ATL.html,27.57,2,10,.200,1,5,.200,0,0,0,7,7,4,0,2,1,1,5,3.7,+10,
2021-12-17,202112170ATL,DEN,Nikola Jokić,https://www.basketball-reference.com/boxscores/202112170ATL.html,26.1,8,12,.667,1,2,.500,3,3,2,8,10,7,3,0,3,5,20,21.5,+13,1.000
2021-12-17,202112170ATL,DEN,Monte Morris,https://www.basketball-reference.com/boxscores/202112170ATL.html,25.28,8,13,.615,3,5,.600,2,2,1,2,3,2,1,0,0,2,21,18.0,+4,1.000
2021-12-17,202112170ATL,DEN,Bones Hyland,https://www.basketball-reference.com/boxscores/202112170ATL.html,26.25,8,11,.727,4,5,.800,4,5,0,4,4,2,0,2,2,2,24,20.3,+15,.800
2021-12-17,202112170ATL,DEN,Facundo Campazzo,https://www.basketball-reference.com/boxscores/202112170ATL.html,19.65,3,5,.600,1,2,.500,0,0,0,3,3,8,3,0,1,2,7,12.4,+15,
2021-12-17,202112170ATL,DEN,Austin Rivers,https://www.basketball-reference.com/boxscores/202112170ATL.html,17.37,5,9,.556,1,4,.250,0,0,1,2,3,1,0,0,0,1,11,8.3,+8,
2021-12-17,202112170ATL,DEN,Vlatko Čančar,https://www.basketball-reference.com/boxscores/202112170ATL.html,16.93,3,3,1.000,0,0,,0,0,0,0,0,2,0,0,1,3,6,4.3,+9,
2021-12-17,202112170ATL,DEN,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202112170ATL.html,16.08,0,1,.000,0,1,.000,2,2,0,0,0,2,2,0,0,3,2,3.5,-4,1.000
2021-12-17,202112170ATL,DEN,Petr Cornelie,https://www.basketball-reference.com/boxscores/202112170ATL.html,2.85,0,1,.000,0,1,.000,1,2,0,0,0,0,0,1,0,0,1,0.6,+1,.500
2021-12-17,202112170ATL,ATL,Trae Young,https://www.basketball-reference.com/boxscores/202112170ATL.html,33.93,12,27,.444,1,6,.167,9,10,0,3,3,10,2,0,4,2,34,24.6,-4,.900
2021-12-17,202112170ATL,ATL,Timothé Luwawu-Cabarrot,https://www.basketball-reference.com/boxscores/202112170ATL.html,33.02,1,5,.200,1,4,.250,2,2,0,2,2,2,1,0,1,0,5,3.9,+2,1.000
2021-12-17,202112170ATL,ATL,John Collins,https://www.basketball-reference.com/boxscores/202112170ATL.html,32.68,7,13,.538,1,4,.250,5,5,4,6,10,2,2,0,2,4,20,18.1,-11,1.000
2021-12-17,202112170ATL,ATL,Kevin Huerter,https://www.basketball-reference.com/boxscores/202112170ATL.html,32.68,3,9,.333,1,4,.250,0,0,1,2,3,4,0,0,2,2,7,3.2,-14,
2021-12-17,202112170ATL,ATL,Clint Capela,https://www.basketball-reference.com/boxscores/202112170ATL.html,24.17,7,10,.700,0,0,,1,5,4,7,11,1,0,3,0,0,15,16.9,+2,.200
2021-12-17,202112170ATL,ATL,Danilo Gallinari,https://www.basketball-reference.com/boxscores/202112170ATL.html,21.55,1,7,.143,1,3,.333,5,6,1,3,4,1,0,0,0,1,8,5.0,-19,.833
2021-12-17,202112170ATL,ATL,Delon Wright,https://www.basketball-reference.com/boxscores/202112170ATL.html,15.32,2,2,1.000,1,1,1.000,0,0,0,1,1,0,0,0,3,2,5,0.9,-4,
2021-12-17,202112170ATL,ATL,Cam Reddish,https://www.basketball-reference.com/boxscores/202112170ATL.html,14.98,2,5,.400,1,2,.500,2,2,0,0,0,0,0,0,0,0,7,4.3,-20,1.000
2021-12-17,202112170ATL,ATL,Onyeka Okongwu,https://www.basketball-reference.com/boxscores/202112170ATL.html,13.87,4,4,1.000,0,0,,2,2,0,2,2,0,1,0,1,5,10,7.4,-11,1.000
2021-12-17,202112170ATL,ATL,Lou Williams,https://www.basketball-reference.com/boxscores/202112170ATL.html,10.33,1,3,.333,0,0,,0,2,0,0,0,2,0,0,1,1,2,-0.5,-17,.000
2021-12-17,202112170ATL,ATL,Gorgui Dieng,https://www.basketball-reference.com/boxscores/202112170ATL.html,3.73,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,0,0,2,1.7,+3,
2021-12-17,202112170ATL,ATL,Sharife Cooper,https://www.basketball-reference.com/boxscores/202112170ATL.html,3.73,0,2,.000,0,0,,0,0,0,1,1,0,0,0,1,0,0,-2.1,+3,
