game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-01-07,202501070DEN,BOS,Jaylen Brown,https://www.basketball-reference.com/boxscores/202501070DEN.html,38.45,6,13,.462,0,1,.000,2,2,1.000,0,8,8,8,0,0,4,3,14,10.1,+5
2025-01-07,202501070DEN,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202501070DEN.html,37.98,11,23,.478,1,9,.111,6,6,1.000,0,4,4,6,1,2,2,2,29,22.3,+23
2025-01-07,202501070DEN,BOS,Kristaps Porziņģis,https://www.basketball-reference.com/boxscores/202501070DEN.html,34.1,9,18,.500,1,3,.333,6,8,.750,5,6,11,3,2,1,1,1,25,23.9,+14
2025-01-07,202501070DEN,BOS,Al Horford,https://www.basketball-reference.com/boxscores/202501070DEN.html,33.7,3,5,.600,3,5,.600,0,0,,2,5,7,0,4,0,1,1,9,12.2,+15
2025-01-07,202501070DEN,BOS,Jrue Holiday,https://www.basketball-reference.com/boxscores/202501070DEN.html,32.12,6,12,.500,3,7,.429,4,4,1.000,0,3,3,7,2,1,0,1,19,21.1,+10
2025-01-07,202501070DEN,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202501070DEN.html,19.57,1,6,.167,1,5,.200,0,0,,2,1,3,4,1,0,2,0,3,2.7,-4
2025-01-07,202501070DEN,BOS,Sam Hauser,https://www.basketball-reference.com/boxscores/202501070DEN.html,17.72,3,5,.600,3,5,.600,0,0,,1,1,2,1,0,1,1,1,9,7.7,0
2025-01-07,202501070DEN,BOS,Luke Kornet,https://www.basketball-reference.com/boxscores/202501070DEN.html,17.5,1,1,1.000,0,0,,0,0,,1,2,3,1,0,2,0,2,2,4.3,+5
2025-01-07,202501070DEN,BOS,Neemias Queta,https://www.basketball-reference.com/boxscores/202501070DEN.html,7.88,4,5,.800,0,0,,0,0,,0,0,0,0,1,0,0,1,8,6.7,-10
2025-01-07,202501070DEN,BOS,Jaden Springer,https://www.basketball-reference.com/boxscores/202501070DEN.html,0.98,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+2
2025-01-07,202501070DEN,DEN,Jamal Murray,https://www.basketball-reference.com/boxscores/202501070DEN.html,39.2,8,17,.471,1,5,.200,2,2,1.000,2,2,4,4,2,0,1,3,19,14.9,-3
2025-01-07,202501070DEN,DEN,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202501070DEN.html,35.93,5,13,.385,2,7,.286,3,4,.750,1,9,10,3,0,0,1,1,15,11.6,-16
2025-01-07,202501070DEN,DEN,Russell Westbrook,https://www.basketball-reference.com/boxscores/202501070DEN.html,33.43,9,18,.500,4,9,.444,4,5,.800,3,6,9,6,1,1,8,2,26,17.6,-10
2025-01-07,202501070DEN,DEN,Christian Braun,https://www.basketball-reference.com/boxscores/202501070DEN.html,28.52,5,10,.500,2,5,.400,0,0,,2,2,4,2,1,0,2,3,12,8.2,-11
2025-01-07,202501070DEN,DEN,Dario Šarić,https://www.basketball-reference.com/boxscores/202501070DEN.html,16.53,0,2,.000,0,1,.000,0,0,,0,1,1,4,0,1,1,1,0,1.0,-7
2025-01-07,202501070DEN,DEN,Peyton Watson,https://www.basketball-reference.com/boxscores/202501070DEN.html,33.68,5,9,.556,2,3,.667,2,2,1.000,2,2,4,0,1,4,1,3,14,13.3,-3
2025-01-07,202501070DEN,DEN,Julian Strawther,https://www.basketball-reference.com/boxscores/202501070DEN.html,26.92,8,15,.533,3,6,.500,0,0,,1,1,2,2,1,0,1,2,19,13.3,-3
2025-01-07,202501070DEN,DEN,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202501070DEN.html,19.65,0,1,.000,0,0,,1,2,.500,2,3,5,1,0,0,1,2,1,1.1,+1
2025-01-07,202501070DEN,DEN,Zeke Nnaji,https://www.basketball-reference.com/boxscores/202501070DEN.html,4.98,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-8
2025-01-07,202501070DEN,DEN,Trey Alexander,https://www.basketball-reference.com/boxscores/202501070DEN.html,0.38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2025-01-07,202501070DEN,DEN,Jalen Pickett,https://www.basketball-reference.com/boxscores/202501070DEN.html,0.38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2025-01-07,202501070DEN,DEN,Hunter Tyson,https://www.basketball-reference.com/boxscores/202501070DEN.html,0.38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
