game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-04-14,202404140CLE,CHO,Q1,JT Thor,https://www.basketball-reference.com/boxscores/202404140CLE.html,7.38,2,3,.667,1,2,.500,0,0,0,2,2,1,0,1,0,0,5,5.7,-9,
2024-04-14,202404140CLE,CHO,Q1,Marques Bolden,https://www.basketball-reference.com/boxscores/202404140CLE.html,9.5,1,3,.333,0,1,.000,0,0,1,1,2,0,0,1,0,1,2,1.6,-8,
2024-04-14,202404140CLE,CHO,Q1,Bryce McGowens,https://www.basketball-reference.com/boxscores/202404140CLE.html,9.5,1,6,.167,1,3,.333,0,0,1,0,1,0,0,1,0,0,3,0.6,-8,
2024-04-14,202404140CLE,CHO,Q1,Tre Mann,https://www.basketball-reference.com/boxscores/202404140CLE.html,8.92,0,3,.000,0,2,.000,0,0,0,3,3,2,1,0,0,0,0,1.2,-5,
2024-04-14,202404140CLE,CHO,Q1,Vasilije Micić,https://www.basketball-reference.com/boxscores/202404140CLE.html,9.5,1,4,.250,1,3,.333,0,0,0,1,1,4,0,0,1,0,3,2.7,-8,
2024-04-14,202404140CLE,CHO,Q1,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202404140CLE.html,5.58,1,3,.333,1,2,.500,0,0,0,1,1,0,0,0,0,0,3,1.6,-5,
2024-04-14,202404140CLE,CHO,Q1,Leaky Black,https://www.basketball-reference.com/boxscores/202404140CLE.html,4.62,2,2,1.000,0,0,,1,1,0,1,1,1,0,0,0,0,5,5.4,0,1.000
2024-04-14,202404140CLE,CHO,Q1,Amari Bailey,https://www.basketball-reference.com/boxscores/202404140CLE.html,2.5,1,1,1.000,1,1,1.000,0,0,1,0,1,1,0,0,0,0,3,4.1,-1,
2024-04-14,202404140CLE,CHO,Q1,Aleksej Pokusevski,https://www.basketball-reference.com/boxscores/202404140CLE.html,2.5,0,1,.000,0,0,,0,0,0,1,1,0,0,0,1,0,0,-1.4,-1,
2024-04-14,202404140CLE,CHO,Q2,JT Thor,https://www.basketball-reference.com/boxscores/202404140CLE.html,12.0,2,2,1.000,0,0,,0,0,0,2,2,2,0,0,0,0,4,5.4,+8,
2024-04-14,202404140CLE,CHO,Q2,Marques Bolden,https://www.basketball-reference.com/boxscores/202404140CLE.html,4.48,2,2,1.000,0,0,,0,0,1,0,1,0,0,0,0,0,4,4.1,+2,
2024-04-14,202404140CLE,CHO,Q2,Bryce McGowens,https://www.basketball-reference.com/boxscores/202404140CLE.html,6.77,1,3,.333,1,3,.333,0,0,0,1,1,1,0,0,0,0,3,2.3,+2,
2024-04-14,202404140CLE,CHO,Q2,Tre Mann,https://www.basketball-reference.com/boxscores/202404140CLE.html,5.23,2,3,.667,2,2,1.000,0,0,0,1,1,2,0,0,0,2,6,5.6,+6,
2024-04-14,202404140CLE,CHO,Q2,Nick Smith Jr.,https://www.basketball-reference.com/boxscores/202404140CLE.html,6.77,2,5,.400,1,2,.500,0,0,1,3,4,1,1,0,1,0,5,4.6,+2,
2024-04-14,202404140CLE,CHO,Q2,Leaky Black,https://www.basketball-reference.com/boxscores/202404140CLE.html,9.72,1,1,1.000,1,1,1.000,0,0,0,2,2,3,1,0,0,1,3,6.0,+8,
