game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-01-07,202401070CLE,SAS,Devin Vassell,https://www.basketball-reference.com/boxscores/202401070CLE.html,35.08,9,19,.474,4,9,.444,0,0,0,2,2,3,3,0,0,2,22,17.2,+12,
2024-01-07,202401070CLE,SAS,Tre Jones,https://www.basketball-reference.com/boxscores/202401070CLE.html,34.42,7,8,.875,2,2,1.000,2,2,0,2,2,4,2,0,2,1,18,18.2,+11,1.000
2024-01-07,202401070CLE,SAS,Jeremy Sochan,https://www.basketball-reference.com/boxscores/202401070CLE.html,27.83,4,9,.444,2,5,.400,1,1,1,4,5,4,0,0,1,2,11,9.2,+16,1.000
2024-01-07,202401070CLE,SAS,Victor Wembanyama,https://www.basketball-reference.com/boxscores/202401070CLE.html,24.62,6,13,.462,2,5,.400,10,11,0,10,10,3,1,5,3,3,24,22.3,+17,.909
2024-01-07,202401070CLE,SAS,Julian Champagnie,https://www.basketball-reference.com/boxscores/202401070CLE.html,15.52,0,2,.000,0,2,.000,2,2,0,2,2,1,1,0,1,0,2,1.9,+9,1.000
2024-01-07,202401070CLE,SAS,Keldon Johnson,https://www.basketball-reference.com/boxscores/202401070CLE.html,32.97,6,16,.375,3,6,.500,3,4,3,1,4,2,1,0,0,3,18,12.4,-12,.750
2024-01-07,202401070CLE,SAS,Dominick Barlow,https://www.basketball-reference.com/boxscores/202401070CLE.html,22.15,3,5,.600,0,0,,0,0,2,4,6,2,1,1,1,3,6,7.2,-17,
2024-01-07,202401070CLE,SAS,Cedi Osman,https://www.basketball-reference.com/boxscores/202401070CLE.html,20.92,4,7,.571,1,4,.250,0,0,2,4,6,1,1,0,0,1,9,9.6,-19,
2024-01-07,202401070CLE,SAS,Malaki Branham,https://www.basketball-reference.com/boxscores/202401070CLE.html,15.0,1,5,.200,0,3,.000,0,0,0,1,1,2,0,0,1,2,2,-1.2,-20,
2024-01-07,202401070CLE,SAS,Blake Wesley,https://www.basketball-reference.com/boxscores/202401070CLE.html,11.5,1,2,.500,0,1,.000,1,2,0,2,2,0,0,0,2,1,3,-0.2,-7,.500
2024-01-07,202401070CLE,CLE,Max Strus,https://www.basketball-reference.com/boxscores/202401070CLE.html,37.47,3,11,.273,2,9,.222,0,0,1,4,5,4,2,0,2,2,8,5.4,-9,
2024-01-07,202401070CLE,CLE,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202401070CLE.html,36.87,7,18,.389,1,10,.100,2,4,0,2,2,9,1,0,4,1,17,9.9,-6,.500
2024-01-07,202401070CLE,CLE,Jarrett Allen,https://www.basketball-reference.com/boxscores/202401070CLE.html,31.15,11,19,.579,0,0,,7,7,5,11,16,2,1,1,1,3,29,27.8,-10,1.000
2024-01-07,202401070CLE,CLE,Isaac Okoro,https://www.basketball-reference.com/boxscores/202401070CLE.html,27.03,1,2,.500,1,2,.500,0,0,4,1,5,1,0,0,2,0,3,3.8,-17,
2024-01-07,202401070CLE,CLE,Dean Wade,https://www.basketball-reference.com/boxscores/202401070CLE.html,10.97,0,3,.000,0,2,.000,0,0,0,2,2,1,0,0,1,2,0,-2.6,-21,
2024-01-07,202401070CLE,CLE,Georges Niang,https://www.basketball-reference.com/boxscores/202401070CLE.html,26.92,4,7,.571,3,6,.500,0,0,0,4,4,1,0,1,1,2,11,8.5,+27,
2024-01-07,202401070CLE,CLE,Caris LeVert,https://www.basketball-reference.com/boxscores/202401070CLE.html,26.47,9,13,.692,4,5,.800,1,3,0,2,2,3,2,0,4,2,23,16.6,+3,.333
2024-01-07,202401070CLE,CLE,Sam Merrill,https://www.basketball-reference.com/boxscores/202401070CLE.html,22.62,5,11,.455,5,9,.556,3,3,0,3,3,3,0,0,0,0,18,15.3,+23,1.000
2024-01-07,202401070CLE,CLE,Tristan Thompson,https://www.basketball-reference.com/boxscores/202401070CLE.html,16.85,3,4,.750,0,0,,2,4,2,2,4,2,0,0,1,4,8,6.4,+12,.500
2024-01-07,202401070CLE,CLE,Craig Porter Jr.,https://www.basketball-reference.com/boxscores/202401070CLE.html,3.67,0,0,,0,0,,0,0,0,1,1,1,0,1,0,0,0,1.7,+8,
