game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2021-11-21,202111210DET,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/202111210DET.html,12.0,3,6,.500,0,0,0,0,0,3,3,2,1,1,0,0,6,7.0,+4,,
2021-11-21,202111210DET,LAL,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111210DET.html,8.75,3,3,1.000,0,0,2,2,0,1,1,2,0,0,0,1,8,8.4,+5,1.000,
2021-11-21,202111210DET,LAL,Q1,Avery Bradley,https://www.basketball-reference.com/boxscores/202111210DET.html,7.63,0,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+3,,
2021-11-21,202111210DET,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/202111210DET.html,8.5,2,4,.500,0,1,0,0,0,1,1,2,0,0,1,0,4,2.7,+3,,.000
2021-11-21,202111210DET,LAL,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202111210DET.html,7.63,2,2,1.000,0,0,0,0,1,4,5,0,0,0,1,1,4,3.9,+3,,
2021-11-21,202111210DET,LAL,Q1,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111210DET.html,6.75,1,7,.143,0,1,0,0,1,2,3,1,0,0,0,2,2,-1.3,0,,.000
2021-11-21,202111210DET,LAL,Q1,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202111210DET.html,4.37,1,1,1.000,1,1,0,0,0,1,1,0,0,0,1,1,3,1.6,+1,,1.000
2021-11-21,202111210DET,LAL,Q1,Wayne Ellington,https://www.basketball-reference.com/boxscores/202111210DET.html,4.37,1,2,.500,1,2,0,0,0,0,0,0,0,0,0,0,3,2.0,+1,,.500
2021-11-21,202111210DET,LAL,Q2,Anthony Davis,https://www.basketball-reference.com/boxscores/202111210DET.html,5.87,1,4,.250,0,0,1,2,0,1,1,1,1,0,0,1,3,1.8,-9,.500,
2021-11-21,202111210DET,LAL,Q2,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111210DET.html,6.82,0,3,.000,0,2,2,2,0,1,1,1,0,0,1,1,2,-0.5,-12,1.000,.000
2021-11-21,202111210DET,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/202111210DET.html,10.23,1,1,1.000,0,0,1,1,0,0,0,3,0,0,0,0,3,4.8,-13,1.000,
2021-11-21,202111210DET,LAL,Q2,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111210DET.html,10.05,1,1,1.000,0,0,0,0,1,1,2,2,0,0,2,0,2,2.1,-7,,
2021-11-21,202111210DET,LAL,Q2,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202111210DET.html,7.13,1,2,.500,1,2,3,3,0,0,0,0,0,0,0,0,6,5.0,-3,1.000,.500
2021-11-21,202111210DET,LAL,Q2,Dwight Howard,https://www.basketball-reference.com/boxscores/202111210DET.html,11.0,5,6,.833,2,2,1,2,1,3,4,0,0,0,0,0,13,12.0,-10,.500,1.000
2021-11-21,202111210DET,LAL,Q2,Malik Monk,https://www.basketball-reference.com/boxscores/202111210DET.html,6.95,1,2,.500,0,1,0,0,0,2,2,1,0,0,2,0,2,0.3,+3,,.000
2021-11-21,202111210DET,LAL,Q2,Wayne Ellington,https://www.basketball-reference.com/boxscores/202111210DET.html,1.95,0,1,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-4,,.000
2021-11-21,202111210DET,LAL,Q3,Anthony Davis,https://www.basketball-reference.com/boxscores/202111210DET.html,12.0,2,4,.500,0,1,5,6,0,2,2,0,0,1,2,2,9,5.1,-8,.833,.000
2021-11-21,202111210DET,LAL,Q3,Russell Westbrook,https://www.basketball-reference.com/boxscores/202111210DET.html,7.25,0,3,.000,0,1,1,2,1,1,2,1,1,0,0,0,1,1.2,-5,.500,.000
2021-11-21,202111210DET,LAL,Q3,Avery Bradley,https://www.basketball-reference.com/boxscores/202111210DET.html,6.43,0,2,.000,0,2,0,0,0,1,1,0,0,0,0,1,0,-1.5,-5,,.000
2021-11-21,202111210DET,LAL,Q3,LeBron James,https://www.basketball-reference.com/boxscores/202111210DET.html,2.7,1,2,.500,1,2,0,0,0,0,0,0,0,0,1,1,3,0.6,-5,,.500
2021-11-21,202111210DET,LAL,Q3,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202111210DET.html,5.62,1,2,.500,0,0,0,0,3,1,4,1,0,1,0,1,2,4.4,-3,,
2021-11-21,202111210DET,LAL,Q3,Talen Horton-Tucker,https://www.basketball-reference.com/boxscores/202111210DET.html,3.95,0,1,.000,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4,0,,
2021-11-21,202111210DET,LAL,Q3,Carmelo Anthony,https://www.basketball-reference.com/boxscores/202111210DET.html,6.38,1,3,.333,1,3,0,0,0,0,0,0,0,0,0,1,3,0.9,-5,,.333
2021-11-21,202111210DET,LAL,Q3,Malik Monk,https://www.basketball-reference.com/boxscores/202111210DET.html,5.35,1,1,1.000,0,0,2,2,0,1,1,1,0,0,0,0,4,4.7,-3,1.000,
