game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-12-23,202412230DAL,POR,Toumani Camara,https://www.basketball-reference.com/boxscores/202412230DAL.html,29.72,2,6,.333,1,5,.200,0,0,4,8,12,0,0,0,1,2,5,5.0,-18,
2024-12-23,202412230DAL,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202412230DAL.html,28.88,5,12,.417,0,3,.000,0,0,0,0,0,5,0,0,2,2,10,4.3,-22,
2024-12-23,202412230DAL,POR,Deandre Ayton,https://www.basketball-reference.com/boxscores/202412230DAL.html,25.72,8,11,.727,0,0,,0,0,4,5,9,0,2,0,1,3,16,15.6,-20,
2024-12-23,202412230DAL,POR,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202412230DAL.html,24.22,6,14,.429,1,4,.250,0,0,0,2,2,3,3,0,1,1,13,9.9,-16,
2024-12-23,202412230DAL,POR,Jerami Grant,https://www.basketball-reference.com/boxscores/202412230DAL.html,20.02,1,7,.143,1,4,.250,0,0,0,1,1,2,0,0,1,2,3,-1.6,-14,
2024-12-23,202412230DAL,POR,Scoot Henderson,https://www.basketball-reference.com/boxscores/202412230DAL.html,26.07,4,11,.364,2,3,.667,4,4,1,5,6,4,1,0,4,5,14,7.9,-12,1.000
2024-12-23,202412230DAL,POR,Deni Avdija,https://www.basketball-reference.com/boxscores/202412230DAL.html,22.95,6,11,.545,2,4,.500,5,8,4,2,6,3,0,1,2,4,19,15.1,-14,.625
2024-12-23,202412230DAL,POR,Kris Murray,https://www.basketball-reference.com/boxscores/202412230DAL.html,18.4,1,4,.250,0,1,.000,0,0,0,2,2,2,0,0,1,4,2,-1.0,-7,
2024-12-23,202412230DAL,POR,Donovan Clingan,https://www.basketball-reference.com/boxscores/202412230DAL.html,15.3,2,5,.400,0,1,.000,0,0,1,2,3,1,0,0,1,2,4,1.5,-7,
2024-12-23,202412230DAL,POR,Dalano Banton,https://www.basketball-reference.com/boxscores/202412230DAL.html,12.8,1,3,.333,0,2,.000,1,2,0,1,1,3,0,0,3,0,3,0.3,0,.500
2024-12-23,202412230DAL,POR,Jabari Walker,https://www.basketball-reference.com/boxscores/202412230DAL.html,7.97,6,7,.857,1,1,1.000,0,1,2,3,5,0,0,0,0,0,13,12.4,+5,.000
2024-12-23,202412230DAL,POR,Rayan Rupert,https://www.basketball-reference.com/boxscores/202412230DAL.html,7.97,1,2,.500,0,1,.000,4,4,0,1,1,0,0,0,1,0,6,4.3,+5,1.000
2024-12-23,202412230DAL,DAL,Luka Dončić,https://www.basketball-reference.com/boxscores/202412230DAL.html,29.78,10,19,.526,1,7,.143,6,8,1,6,7,7,1,0,3,2,27,21.5,+16,.750
2024-12-23,202412230DAL,DAL,Kyrie Irving,https://www.basketball-reference.com/boxscores/202412230DAL.html,29.17,7,14,.500,2,6,.333,4,4,1,2,3,2,1,1,0,1,20,17.0,+30,1.000
2024-12-23,202412230DAL,DAL,P.J. Washington,https://www.basketball-reference.com/boxscores/202412230DAL.html,23.53,5,8,.625,2,3,.667,0,0,1,3,4,2,1,0,1,2,12,10.6,+27,
2024-12-23,202412230DAL,DAL,Klay Thompson,https://www.basketball-reference.com/boxscores/202412230DAL.html,18.28,5,10,.500,3,8,.375,0,0,0,2,2,2,2,0,1,1,13,10.6,+21,
2024-12-23,202412230DAL,DAL,Dereck Lively II,https://www.basketball-reference.com/boxscores/202412230DAL.html,16.05,2,2,1.000,0,0,,0,0,3,1,4,1,1,0,1,1,4,6.1,+16,
2024-12-23,202412230DAL,DAL,Daniel Gafford,https://www.basketball-reference.com/boxscores/202412230DAL.html,20.87,7,7,1.000,0,0,,9,14,1,4,5,2,0,1,0,0,23,22.9,+10,.643
2024-12-23,202412230DAL,DAL,Quentin Grimes,https://www.basketball-reference.com/boxscores/202412230DAL.html,17.12,2,6,.333,0,2,.000,1,2,1,2,3,4,0,0,0,2,5,4.5,+14,.500
2024-12-23,202412230DAL,DAL,Maxi Kleber,https://www.basketball-reference.com/boxscores/202412230DAL.html,16.0,1,2,.500,1,2,.500,0,0,1,0,1,0,1,0,2,4,3,0.1,+3,
2024-12-23,202412230DAL,DAL,Naji Marshall,https://www.basketball-reference.com/boxscores/202412230DAL.html,15.6,2,6,.333,0,1,.000,0,0,0,1,1,2,0,0,0,1,4,1.9,-5,
2024-12-23,202412230DAL,DAL,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202412230DAL.html,14.1,1,2,.500,1,1,1.000,0,0,1,0,1,2,1,0,1,1,3,3.7,+6,
2024-12-23,202412230DAL,DAL,Olivier-Maxence Prosper,https://www.basketball-reference.com/boxscores/202412230DAL.html,10.5,2,4,.500,0,1,.000,4,4,2,3,5,1,0,0,1,0,8,8.0,-3,1.000
2024-12-23,202412230DAL,DAL,Dwight Powell,https://www.basketball-reference.com/boxscores/202412230DAL.html,10.5,3,3,1.000,1,1,1.000,0,2,1,2,3,0,1,1,0,2,7,7.5,-3,.000
2024-12-23,202412230DAL,DAL,Jazian Gortman,https://www.basketball-reference.com/boxscores/202412230DAL.html,9.25,1,4,.250,1,3,.333,0,0,0,1,1,1,1,0,0,2,3,1.8,-6,
2024-12-23,202412230DAL,DAL,Kessler Edwards,https://www.basketball-reference.com/boxscores/202412230DAL.html,9.25,0,3,.000,0,1,.000,0,0,0,1,1,1,0,1,0,2,0,-1.2,-6,
