game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-03-04,202503040IND,HOU,https://www.basketball-reference.com/boxscores/202503040IND.html,30,27,26,19,102
2025-03-04,202503040IND,IND,https://www.basketball-reference.com/boxscores/202503040IND.html,30,37,23,25,115
