game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2022-03-16,202203160CLE,PHI,Q1,James Harden,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.25,0,0,0,0,2,2,1.000,0,1,1,2,0,0,0,0,2,3.7,+14,,
2022-03-16,202203160CLE,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.25,2,3,0,1,0,0,,0,1,1,0,0,0,0,1,4,2.6,+14,.667,.000
2022-03-16,202203160CLE,PHI,Q1,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202203160CLE.html,10.57,4,6,1,3,0,0,,0,0,0,1,0,0,0,1,9,6.7,+4,.667,.333
2022-03-16,202203160CLE,PHI,Q1,Joel Embiid,https://www.basketball-reference.com/boxscores/202203160CLE.html,11.25,6,7,0,0,1,2,.500,1,7,8,2,0,0,1,0,13,13.3,+9,.857,
2022-03-16,202203160CLE,PHI,Q1,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.92,1,5,0,0,0,0,,0,2,2,0,0,0,0,0,2,-0.5,+13,.200,
2022-03-16,202203160CLE,PHI,Q1,Danny Green,https://www.basketball-reference.com/boxscores/202203160CLE.html,5.18,0,2,0,2,0,0,,0,0,0,0,1,0,0,0,0,-0.4,-4,.000,.000
2022-03-16,202203160CLE,PHI,Q1,Georges Niang,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.75,0,1,0,1,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-7,.000,.000
2022-03-16,202203160CLE,PHI,Q1,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202203160CLE.html,0.73,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2,,
2022-03-16,202203160CLE,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.08,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-6,,
2022-03-16,202203160CLE,PHI,Q2,James Harden,https://www.basketball-reference.com/boxscores/202203160CLE.html,12.0,2,4,1,2,3,4,.750,0,0,0,3,0,0,0,0,8,7.7,+6,.500,.500
2022-03-16,202203160CLE,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202203160CLE.html,9.72,5,6,2,3,0,0,,0,1,1,1,0,0,1,1,12,9.4,+10,.833,.667
2022-03-16,202203160CLE,PHI,Q2,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202203160CLE.html,9.55,1,1,0,0,2,2,1.000,0,0,0,0,0,0,0,0,4,3.7,+6,1.000,
2022-03-16,202203160CLE,PHI,Q2,Joel Embiid,https://www.basketball-reference.com/boxscores/202203160CLE.html,5.5,3,4,1,1,0,0,,2,1,3,2,0,0,0,2,7,7.7,-2,.750,1.000
2022-03-16,202203160CLE,PHI,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202203160CLE.html,2.75,1,1,1,1,0,0,,0,1,1,0,0,0,0,3,3,1.8,0,1.000,1.000
2022-03-16,202203160CLE,PHI,Q2,Danny Green,https://www.basketball-reference.com/boxscores/202203160CLE.html,9.28,2,2,2,2,0,0,,0,0,0,1,1,0,0,2,6,6.3,+7,1.000,1.000
2022-03-16,202203160CLE,PHI,Q2,Georges Niang,https://www.basketball-reference.com/boxscores/202203160CLE.html,5.3,0,3,0,2,0,0,,0,1,1,1,0,0,0,0,0,-1.1,-2,.000,.000
2022-03-16,202203160CLE,PHI,Q2,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202203160CLE.html,5.88,0,1,0,0,2,2,1.000,1,1,2,1,0,1,1,1,2,2.3,+5,.000,
2022-03-16,202203160CLE,PHI,Q3,James Harden,https://www.basketball-reference.com/boxscores/202203160CLE.html,9.87,1,5,0,3,0,0,,0,0,0,2,1,0,3,0,2,-1.7,-11,.200,.000
2022-03-16,202203160CLE,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202203160CLE.html,9.43,0,1,0,0,0,0,,0,1,1,1,1,0,0,1,0,0.9,-10,.000,
2022-03-16,202203160CLE,PHI,Q3,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202203160CLE.html,10.4,2,5,0,1,0,0,,0,0,0,0,0,0,1,1,4,-0.1,-15,.400,.000
2022-03-16,202203160CLE,PHI,Q3,Joel Embiid,https://www.basketball-reference.com/boxscores/202203160CLE.html,10.4,2,6,0,2,3,3,1.000,2,3,5,0,0,0,1,0,7,4.9,-15,.333,.000
2022-03-16,202203160CLE,PHI,Q3,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.18,0,1,0,1,0,0,,0,1,1,0,0,0,0,0,0,-0.4,-13,.000,.000
2022-03-16,202203160CLE,PHI,Q3,Danny Green,https://www.basketball-reference.com/boxscores/202203160CLE.html,6.38,0,1,0,1,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-13,.000,.000
2022-03-16,202203160CLE,PHI,Q3,Georges Niang,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.73,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-10,,
2022-03-16,202203160CLE,PHI,Q3,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202203160CLE.html,1.6,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0.3,-3,,
2022-03-16,202203160CLE,PHI,Q4,James Harden,https://www.basketball-reference.com/boxscores/202203160CLE.html,12.0,2,3,0,1,5,6,.833,0,1,1,4,1,0,1,1,9,10.0,+9,.667,.000
2022-03-16,202203160CLE,PHI,Q4,Tobias Harris,https://www.basketball-reference.com/boxscores/202203160CLE.html,11.85,1,3,1,2,0,0,,0,3,3,1,0,0,1,3,3,0.7,+7,.333,.500
2022-03-16,202203160CLE,PHI,Q4,Tyrese Maxey,https://www.basketball-reference.com/boxscores/202203160CLE.html,7.92,2,3,2,2,2,2,1.000,0,2,2,1,0,0,0,1,8,7.6,+4,.667,1.000
2022-03-16,202203160CLE,PHI,Q4,Joel Embiid,https://www.basketball-reference.com/boxscores/202203160CLE.html,7.33,2,2,0,0,4,5,.800,0,1,1,1,0,0,1,1,8,6.6,+7,1.000,
2022-03-16,202203160CLE,PHI,Q4,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202203160CLE.html,6.22,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0.7,+2,,
2022-03-16,202203160CLE,PHI,Q4,Danny Green,https://www.basketball-reference.com/boxscores/202203160CLE.html,0.13,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,,
2022-03-16,202203160CLE,PHI,Q4,Georges Niang,https://www.basketball-reference.com/boxscores/202203160CLE.html,5.77,1,1,1,1,0,0,,1,0,1,0,1,0,0,1,3,4.0,+7,1.000,1.000
2022-03-16,202203160CLE,PHI,Q4,DeAndre Jordan,https://www.basketball-reference.com/boxscores/202203160CLE.html,4.67,1,1,0,0,0,0,,0,2,2,0,0,0,0,0,2,2.3,+2,1.000,
2022-03-16,202203160CLE,PHI,Q4,Isaiah Joe,https://www.basketball-reference.com/boxscores/202203160CLE.html,4.08,0,1,0,0,0,0,,0,0,0,0,0,0,0,2,0,-1.5,+5,.000,
2022-03-16,202203160CLE,CLE,Q1,Isaac Okoro,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.6,1,2,0,1,0,0,,0,1,1,0,0,0,0,0,2,1.3,-13,.500,.000
2022-03-16,202203160CLE,CLE,Q1,Darius Garland,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.92,1,5,0,2,1,1,1.000,0,0,0,3,0,0,0,0,3,2.0,-13,.200,.000
2022-03-16,202203160CLE,CLE,Q1,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202203160CLE.html,7.02,0,3,0,2,2,2,1.000,0,0,0,0,0,0,0,1,2,-0.5,-12,.000,.000
2022-03-16,202203160CLE,CLE,Q1,Evan Mobley,https://www.basketball-reference.com/boxscores/202203160CLE.html,8.25,1,2,0,0,0,0,,0,3,3,0,0,0,0,1,2,1.5,-14,.500,
2022-03-16,202203160CLE,CLE,Q1,Lamar Stevens,https://www.basketball-reference.com/boxscores/202203160CLE.html,4.4,2,3,0,0,0,0,,0,0,0,0,0,1,0,0,4,3.4,-10,.667,
2022-03-16,202203160CLE,CLE,Q1,Caris LeVert,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.4,1,3,0,0,0,0,,0,0,0,1,0,1,0,0,2,1.7,+6,.333,
2022-03-16,202203160CLE,CLE,Q1,Kevin Love,https://www.basketball-reference.com/boxscores/202203160CLE.html,4.98,2,5,0,2,0,0,,2,3,5,0,0,0,1,0,4,2.6,+5,.400,.000
2022-03-16,202203160CLE,CLE,Q1,Brandon Goodwin,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.08,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,1.0,+6,,
2022-03-16,202203160CLE,CLE,Q1,Moses Brown,https://www.basketball-reference.com/boxscores/202203160CLE.html,3.75,2,2,0,0,0,0,,0,0,0,0,0,1,0,0,4,4.1,+7,1.000,
2022-03-16,202203160CLE,CLE,Q1,Dylan Windler,https://www.basketball-reference.com/boxscores/202203160CLE.html,7.6,0,1,0,1,0,0,,1,0,1,1,1,0,1,0,0,0.7,+3,.000,.000
