game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-12-05,201912050NOP,PHO,https://www.basketball-reference.com/boxscores/201912050NOP.html,38,36,33,18,14,139
2019-12-05,201912050NOP,NOP,https://www.basketball-reference.com/boxscores/201912050NOP.html,40,30,21,34,7,132
