game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2024-05-10,202405100MIN,DEN,Q1,Nikola Jokić,https://www.basketball-reference.com/boxscores/202405100MIN.html,12.0,2,4,.500,0,0,1,2,.500,2,3,5,1,1,0,0,0,5,6.6,+8,
2024-05-10,202405100MIN,DEN,Q1,Jamal Murray,https://www.basketball-reference.com/boxscores/202405100MIN.html,11.47,4,6,.667,0,0,0,0,,0,1,1,1,0,0,0,0,8,6.4,+8,
2024-05-10,202405100MIN,DEN,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202405100MIN.html,12.0,1,2,.500,0,1,0,0,,0,2,2,0,0,0,0,1,2,1.2,+8,.000
2024-05-10,202405100MIN,DEN,Q1,Aaron Gordon,https://www.basketball-reference.com/boxscores/202405100MIN.html,9.33,1,3,.333,0,1,0,0,,1,1,2,2,0,0,0,1,2,2.3,+1,.000
2024-05-10,202405100MIN,DEN,Q1,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202405100MIN.html,12.0,2,5,.400,1,2,3,4,.750,0,2,2,1,1,0,0,0,8,7.2,+8,.500
2024-05-10,202405100MIN,DEN,Q1,Justin Holiday,https://www.basketball-reference.com/boxscores/202405100MIN.html,2.67,1,2,.500,1,1,0,0,,0,0,0,0,0,0,0,1,3,1.6,+7,1.000
2024-05-10,202405100MIN,DEN,Q1,Reggie Jackson,https://www.basketball-reference.com/boxscores/202405100MIN.html,0.53,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0,
2024-05-10,202405100MIN,DEN,Q2,Nikola Jokić,https://www.basketball-reference.com/boxscores/202405100MIN.html,9.82,1,4,.250,0,1,0,0,,0,4,4,5,0,1,1,0,2,4.0,+2,.000
2024-05-10,202405100MIN,DEN,Q2,Jamal Murray,https://www.basketball-reference.com/boxscores/202405100MIN.html,10.08,4,7,.571,2,3,0,0,,0,1,1,1,0,0,1,1,10,6.3,+3,.667
2024-05-10,202405100MIN,DEN,Q2,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/202405100MIN.html,9.37,1,2,.500,0,1,0,0,,0,2,2,1,0,0,0,1,2,1.9,+2,.000
2024-05-10,202405100MIN,DEN,Q2,Aaron Gordon,https://www.basketball-reference.com/boxscores/202405100MIN.html,6.38,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+5,
2024-05-10,202405100MIN,DEN,Q2,Michael Porter Jr.,https://www.basketball-reference.com/boxscores/202405100MIN.html,3.23,1,1,1.000,0,0,2,2,1.000,0,1,1,0,0,0,0,3,4,2.8,+7,
2024-05-10,202405100MIN,DEN,Q2,Justin Holiday,https://www.basketball-reference.com/boxscores/202405100MIN.html,6.98,1,1,1.000,1,1,0,0,,0,1,1,1,0,0,0,0,3,3.7,+5,1.000
