game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2024-11-27,202411270PHI,HOU,https://www.basketball-reference.com/boxscores/202411270PHI.html,35,20,33,20,14,122
2024-11-27,202411270PHI,PHI,https://www.basketball-reference.com/boxscores/202411270PHI.html,24,27,31,26,7,115
