game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-07-31,202007310DAL,HOU,https://www.basketball-reference.com/boxscores/202007310DAL.html,42,33,33,31,14,153
2020-07-31,202007310DAL,DAL,https://www.basketball-reference.com/boxscores/202007310DAL.html,42,43,34,20,10,149
