game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-01-01,202201010DET,SAS,https://www.basketball-reference.com/boxscores/202201010DET.html,29,30,22,24,11,116
2022-01-01,202201010DET,DET,https://www.basketball-reference.com/boxscores/202201010DET.html,20,32,33,20,12,117
