game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2022-01-13,202201130DEN,POR,Q1,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202201130DEN.html,8.6,3,4,.750,0,0,0,1,.000,0,0,0,3,1,0,0,0,6,7.1,-1,
2022-01-13,202201130DEN,POR,Q1,Robert Covington,https://www.basketball-reference.com/boxscores/202201130DEN.html,9.02,0,2,.000,0,1,0,0,,0,1,1,0,2,0,1,1,0,-0.5,-1,.000
2022-01-13,202201130DEN,POR,Q1,Ben McLemore,https://www.basketball-reference.com/boxscores/202201130DEN.html,7.88,1,2,.500,1,2,0,0,,0,0,0,2,0,1,0,1,3,3.7,-2,.500
2022-01-13,202201130DEN,POR,Q1,Nassir Little,https://www.basketball-reference.com/boxscores/202201130DEN.html,9.1,3,7,.429,2,6,3,4,.750,1,0,1,0,0,0,0,0,11,7.6,-13,.333
2022-01-13,202201130DEN,POR,Q1,Jusuf Nurkić,https://www.basketball-reference.com/boxscores/202201130DEN.html,9.02,3,7,.429,0,3,0,0,,1,1,2,4,1,0,0,0,6,7.1,-1,.000
2022-01-13,202201130DEN,POR,Q1,CJ Elleby,https://www.basketball-reference.com/boxscores/202201130DEN.html,4.12,0,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-11,
2022-01-13,202201130DEN,POR,Q1,Trendon Watford,https://www.basketball-reference.com/boxscores/202201130DEN.html,2.98,0,0,,0,0,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-12,
2022-01-13,202201130DEN,POR,Q1,Tony Snell,https://www.basketball-reference.com/boxscores/202201130DEN.html,5.88,1,2,.500,0,1,0,0,,0,2,2,0,0,0,1,0,2,0.6,-12,.000
2022-01-13,202201130DEN,POR,Q1,Keljin Blevins,https://www.basketball-reference.com/boxscores/202201130DEN.html,3.4,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,-12,
2022-01-13,202201130DEN,POR,Q2,Dennis Smith Jr.,https://www.basketball-reference.com/boxscores/202201130DEN.html,12.0,2,3,.667,0,0,0,0,,0,1,1,3,0,0,1,0,4,4.1,-4,
