game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-01-17,202401170DET,MIN,https://www.basketball-reference.com/boxscores/202401170DET.html,39,31,28,26,124
2024-01-17,202401170DET,DET,https://www.basketball-reference.com/boxscores/202401170DET.html,40,22,28,27,117
