game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2019-10-25,201910250DEN,PHO,https://www.basketball-reference.com/boxscores/201910250DEN.html,21,24,17,33,12,107
2019-10-25,201910250DEN,DEN,https://www.basketball-reference.com/boxscores/201910250DEN.html,15,24,25,31,13,108
