game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2024-12-29,202412290BOS,IND,https://www.basketball-reference.com/boxscores/202412290BOS.html,97.7,0.58,8.3,25.0,0.253,125.9
2024-12-29,202412290BOS,BOS,https://www.basketball-reference.com/boxscores/202412290BOS.html,97.7,0.548,7.3,17.0,0.129,116.7
