game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2023-01-04,202301040PHI,IND,https://www.basketball-reference.com/boxscores/202301040PHI.html,28,33,23,36,6,126
2023-01-04,202301040PHI,PHI,https://www.basketball-reference.com/boxscores/202301040PHI.html,27,39,31,23,9,129
