game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2023-01-13,202301130CHI,OKC,Q1,Jalen Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.67,3,3,1.000,0,0,0,0,1,2,3,1,1,0,0,1,6,7.7,+9,,
2023-01-13,202301130CHI,OKC,Q1,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202301130CHI.html,12.0,3,6,.500,0,0,1,2,0,1,1,1,2,1,0,2,7,6.5,+2,.500,
2023-01-13,202301130CHI,OKC,Q1,Josh Giddey,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.07,2,5,.400,0,1,0,0,1,0,1,1,0,2,1,0,4,3.1,+5,,.000
2023-01-13,202301130CHI,OKC,Q1,Luguentz Dort,https://www.basketball-reference.com/boxscores/202301130CHI.html,9.05,2,4,.500,1,2,2,2,0,0,0,1,1,0,0,1,7,6.3,+9,1.000,.500
2023-01-13,202301130CHI,OKC,Q1,Mike Muscala,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.55,1,4,.250,1,4,0,0,2,0,2,0,0,0,2,1,3,-0.4,-3,,.250
2023-01-13,202301130CHI,OKC,Q1,Kenrich Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.4,1,2,.500,1,1,0,0,0,2,2,0,0,0,0,0,3,2.6,-2,,1.000
2023-01-13,202301130CHI,OKC,Q1,Tre Mann,https://www.basketball-reference.com/boxscores/202301130CHI.html,4.33,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.8,-7,,.000
2023-01-13,202301130CHI,OKC,Q1,Lindy Waters III,https://www.basketball-reference.com/boxscores/202301130CHI.html,4.93,1,2,.500,1,2,0,0,1,1,2,1,0,0,0,1,3,3.3,-3,,.500
2023-01-13,202301130CHI,OKC,Q2,Jalen Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,5.47,2,4,.500,0,2,0,0,0,2,2,0,0,0,0,0,4,2.6,+10,,.000
2023-01-13,202301130CHI,OKC,Q2,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202301130CHI.html,5.47,2,2,1.000,0,0,4,4,0,2,2,3,1,0,0,1,8,10.7,+10,1.000,
2023-01-13,202301130CHI,OKC,Q2,Josh Giddey,https://www.basketball-reference.com/boxscores/202301130CHI.html,6.73,1,2,.500,0,0,1,1,0,2,2,2,0,0,0,0,3,4.0,+4,1.000,
2023-01-13,202301130CHI,OKC,Q2,Luguentz Dort,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.85,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,+12,,
2023-01-13,202301130CHI,OKC,Q2,Mike Muscala,https://www.basketball-reference.com/boxscores/202301130CHI.html,4.68,1,1,1.000,1,1,0,0,0,0,0,0,0,0,0,1,3,2.3,+10,,1.000
2023-01-13,202301130CHI,OKC,Q2,Kenrich Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,2.03,0,0,,0,0,0,0,0,2,2,0,0,0,0,0,0,0.6,+5,,
2023-01-13,202301130CHI,OKC,Q2,Darius Bazley,https://www.basketball-reference.com/boxscores/202301130CHI.html,10.03,3,5,.600,1,1,4,6,0,2,2,0,0,0,0,0,11,8.5,+5,.667,1.000
2023-01-13,202301130CHI,OKC,Q2,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.05,0,1,.000,0,0,2,2,1,1,2,1,0,0,1,1,2,1.6,+2,1.000,
2023-01-13,202301130CHI,OKC,Q2,Tre Mann,https://www.basketball-reference.com/boxscores/202301130CHI.html,6.53,1,2,.500,1,1,0,0,0,0,0,0,0,0,0,0,3,2.0,+2,,1.000
2023-01-13,202301130CHI,OKC,Q2,Lindy Waters III,https://www.basketball-reference.com/boxscores/202301130CHI.html,4.15,1,1,1.000,1,1,0,0,0,0,0,1,1,0,0,0,3,4.4,0,,1.000
2023-01-13,202301130CHI,OKC,Q3,Jalen Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,10.23,1,1,1.000,0,0,1,1,0,0,0,1,0,0,0,0,3,3.4,-10,1.000,
2023-01-13,202301130CHI,OKC,Q3,Shai Gilgeous-Alexander,https://www.basketball-reference.com/boxscores/202301130CHI.html,12.0,1,4,.250,0,0,0,0,0,2,2,1,1,1,2,0,2,0.6,-13,,
2023-01-13,202301130CHI,OKC,Q3,Josh Giddey,https://www.basketball-reference.com/boxscores/202301130CHI.html,7.3,4,5,.800,1,2,1,1,1,3,4,0,0,0,1,1,10,8.3,-5,1.000,.500
2023-01-13,202301130CHI,OKC,Q3,Luguentz Dort,https://www.basketball-reference.com/boxscores/202301130CHI.html,8.05,1,4,.250,0,3,0,0,1,0,1,1,0,0,0,1,2,0.6,-9,,.000
2023-01-13,202301130CHI,OKC,Q3,Mike Muscala,https://www.basketball-reference.com/boxscores/202301130CHI.html,8.17,0,4,.000,0,4,0,0,1,1,2,0,0,0,0,0,0,-1.8,-8,,.000
2023-01-13,202301130CHI,OKC,Q3,Kenrich Williams,https://www.basketball-reference.com/boxscores/202301130CHI.html,5.55,1,2,.500,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,-8,,.000
2023-01-13,202301130CHI,OKC,Q3,Aaron Wiggins,https://www.basketball-reference.com/boxscores/202301130CHI.html,2.18,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1,,
2023-01-13,202301130CHI,OKC,Q3,Tre Mann,https://www.basketball-reference.com/boxscores/202301130CHI.html,1.77,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-3,,
2023-01-13,202301130CHI,OKC,Q3,Lindy Waters III,https://www.basketball-reference.com/boxscores/202301130CHI.html,4.75,0,1,.000,0,1,0,0,0,0,0,1,0,0,1,2,0,-1.8,-8,,.000
