game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-11-25,202211250NYK,POR,https://www.basketball-reference.com/boxscores/202211250NYK.html,25,37,30,24,16,132
2022-11-25,202211250NYK,NYK,https://www.basketball-reference.com/boxscores/202211250NYK.html,31,30,25,30,13,129
