game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2025-04-18,202504180MEM,DAL,Anthony Davis,https://www.basketball-reference.com/boxscores/202504180MEM.html,37:07,.615,.586,.241,.276,6.3,20.1,13.5,12.7,1.3,1.9,8.4,41.7,114,120
2025-04-18,202504180MEM,DAL,Naji Marshall,https://www.basketball-reference.com/boxscores/202504180MEM.html,34:03,.825,.786,.143,.286,0.0,12.5,6.6,20.8,2.8,6.1,20.2,12.7,138,117
2025-04-18,202504180MEM,DAL,Klay Thompson,https://www.basketball-reference.com/boxscores/202504180MEM.html,32:11,.583,.600,.733,.067,3.6,3.3,3.5,14.6,0.0,0.0,6.1,22.3,113,131
2025-04-18,202504180MEM,DAL,P.J. Washington,https://www.basketball-reference.com/boxscores/202504180MEM.html,26:49,.000,.000,.600,.000,4.4,19.9,12.5,13.1,3.6,0.0,44.4,14.6,28,116
2025-04-18,202504180MEM,DAL,Dereck Lively II,https://www.basketball-reference.com/boxscores/202504180MEM.html,20:12,.000,.000,.000,.000,11.6,21.1,16.6,17.4,4.8,6.9,0.0,4.3,107,109
2025-04-18,202504180MEM,DAL,Brandon Williams,https://www.basketball-reference.com/boxscores/202504180MEM.html,22:25,.581,.542,.417,.333,0.0,14.3,7.5,53.2,2.2,0.0,0.0,26.8,135,122
2025-04-18,202504180MEM,DAL,Max Christie,https://www.basketball-reference.com/boxscores/202504180MEM.html,21:02,.786,.786,.714,.000,0.0,5.1,2.7,0.0,0.0,3.3,12.5,16.6,120,128
2025-04-18,202504180MEM,DAL,Daniel Gafford,https://www.basketball-reference.com/boxscores/202504180MEM.html,18:17,1.025,1.000,.000,.500,0.0,17.5,9.2,7.3,0.0,3.8,29.1,8.2,141,123
2025-04-18,202504180MEM,DAL,Dante Exum,https://www.basketball-reference.com/boxscores/202504180MEM.html,12:52,.500,.500,1.000,.000,9.1,8.3,8.7,0.0,3.8,0.0,40.0,17.0,66,121
2025-04-18,202504180MEM,DAL,Caleb Martin,https://www.basketball-reference.com/boxscores/202504180MEM.html,10:54,.000,.000,.333,.000,0.0,0.0,0.0,10.7,0.0,0.0,40.0,20.0,13,132
2025-04-18,202504180MEM,DAL,Spencer Dinwiddie,https://www.basketball-reference.com/boxscores/202504180MEM.html,4:08,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0,133
2025-04-18,202504180MEM,MEM,Jaren Jackson Jr.,https://www.basketball-reference.com/boxscores/202504180MEM.html,36:04,.667,.667,.278,.000,0.0,22.7,10.8,15.8,0.0,2.7,0.0,20.2,148,108
2025-04-18,202504180MEM,MEM,Desmond Bane,https://www.basketball-reference.com/boxscores/202504180MEM.html,33:24,.674,.633,.400,.200,3.2,14.0,8.4,36.4,2.9,0.0,26.9,27.0,114,105
2025-04-18,202504180MEM,MEM,Ja Morant,https://www.basketball-reference.com/boxscores/202504180MEM.html,32:47,.406,.313,.208,.292,9.8,14.3,11.9,35.9,4.4,0.0,6.9,35.9,110,102
2025-04-18,202504180MEM,MEM,Zach Edey,https://www.basketball-reference.com/boxscores/202504180MEM.html,32:11,.727,.778,.000,.333,19.9,18.2,19.1,4.1,0.0,6.1,0.0,13.0,162,107
2025-04-18,202504180MEM,MEM,Scotty Pippen Jr.,https://www.basketball-reference.com/boxscores/202504180MEM.html,29:33,.650,.650,.500,.000,3.6,4.0,3.8,8.4,1.6,0.0,0.0,13.7,148,110
2025-04-18,202504180MEM,MEM,Santi Aldama,https://www.basketball-reference.com/boxscores/202504180MEM.html,29:00,.500,.500,.455,.000,3.7,12.1,7.7,12.8,1.7,0.0,0.0,15.4,126,109
2025-04-18,202504180MEM,MEM,John Konchar,https://www.basketball-reference.com/boxscores/202504180MEM.html,23:54,.625,.625,.750,.000,4.5,34.3,18.7,9.3,2.0,0.0,0.0,6.8,156,104
2025-04-18,202504180MEM,MEM,Marvin Bagley III,https://www.basketball-reference.com/boxscores/202504180MEM.html,15:51,.429,.429,.143,.000,20.2,14.8,17.6,0.0,0.0,6.2,22.2,23.0,85,107
2025-04-18,202504180MEM,MEM,Jay Huff,https://www.basketball-reference.com/boxscores/202504180MEM.html,1:49,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,113
2025-04-18,202504180MEM,MEM,GG Jackson II,https://www.basketball-reference.com/boxscores/202504180MEM.html,1:49,.532,.000,1.000,2.000,0.0,64.4,30.7,0.0,0.0,0.0,0.0,41.9,136,103
2025-04-18,202504180MEM,MEM,Lamar Stevens,https://www.basketball-reference.com/boxscores/202504180MEM.html,1:49,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0,114
2025-04-18,202504180MEM,MEM,Vince Williams Jr.,https://www.basketball-reference.com/boxscores/202504180MEM.html,1:49,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114
