game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2023-02-14,202302140LAC,GSW,Q1,Draymond Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.57,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2.0,-8,,,
2023-02-14,202302140LAC,GSW,Q1,Jordan Poole,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.07,3,4,0,1,2,2,0,1,1,0,0,0,0,1,8,6.3,-8,.750,.000,1.000
2023-02-14,202302140LAC,GSW,Q1,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.15,1,3,1,3,0,0,0,0,0,2,0,0,0,0,3,2.7,-8,.333,.333,
2023-02-14,202302140LAC,GSW,Q1,Klay Thompson,https://www.basketball-reference.com/boxscores/202302140LAC.html,6.12,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,-3.1,-9,.000,.000,
2023-02-14,202302140LAC,GSW,Q1,Kevon Looney,https://www.basketball-reference.com/boxscores/202302140LAC.html,6.12,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,-0.1,-9,.000,,
2023-02-14,202302140LAC,GSW,Q1,Anthony Lamb,https://www.basketball-reference.com/boxscores/202302140LAC.html,5.88,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2.7,+1,1.000,1.000,
2023-02-14,202302140LAC,GSW,Q1,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202302140LAC.html,5.88,2,5,0,0,2,2,1,2,3,0,0,0,1,1,6,3.2,+1,.400,,1.000
2023-02-14,202302140LAC,GSW,Q1,Ty Jerome,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.93,1,1,0,0,1,2,0,1,1,0,0,0,1,1,3,1.2,0,1.000,,.500
2023-02-14,202302140LAC,GSW,Q1,Moses Moody,https://www.basketball-reference.com/boxscores/202302140LAC.html,3.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,0,,,
2023-02-14,202302140LAC,GSW,Q1,JaMychal Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,3.85,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,-0.8,0,,,
2023-02-14,202302140LAC,GSW,Q2,Draymond Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.83,2,2,1,1,2,2,0,2,2,2,0,0,1,1,7,7.0,+6,1.000,1.000,1.000
2023-02-14,202302140LAC,GSW,Q2,Jordan Poole,https://www.basketball-reference.com/boxscores/202302140LAC.html,6.58,1,6,1,5,0,0,0,0,0,3,0,0,0,0,3,1.3,+5,.167,.200,
2023-02-14,202302140LAC,GSW,Q2,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.55,2,3,1,1,2,2,1,0,1,1,1,0,0,1,7,7.7,+5,.667,1.000,1.000
2023-02-14,202302140LAC,GSW,Q2,Klay Thompson,https://www.basketball-reference.com/boxscores/202302140LAC.html,5.23,2,2,1,1,0,1,0,0,0,1,0,0,0,0,5,4.7,+9,1.000,1.000,.000
2023-02-14,202302140LAC,GSW,Q2,Kevon Looney,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.18,2,2,0,0,1,2,4,3,7,1,0,0,0,0,5,8.4,+9,1.000,,.500
2023-02-14,202302140LAC,GSW,Q2,Anthony Lamb,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.73,1,2,0,1,0,1,0,1,1,1,0,0,0,1,2,1.2,+7,.500,.000,.000
2023-02-14,202302140LAC,GSW,Q2,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202302140LAC.html,5.75,1,1,1,1,2,2,0,0,0,0,0,0,0,1,5,4.3,+5,1.000,1.000,1.000
2023-02-14,202302140LAC,GSW,Q2,Ty Jerome,https://www.basketball-reference.com/boxscores/202302140LAC.html,6.68,2,3,1,1,3,3,0,1,1,0,0,0,0,0,8,7.0,+7,.667,1.000,1.000
2023-02-14,202302140LAC,GSW,Q2,Moses Moody,https://www.basketball-reference.com/boxscores/202302140LAC.html,4.45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,+7,,,
2023-02-14,202302140LAC,GSW,Q3,Draymond Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.23,2,2,0,0,0,0,0,1,1,2,0,0,1,0,4,4.1,-3,1.000,,
2023-02-14,202302140LAC,GSW,Q3,Jordan Poole,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.57,3,4,2,3,2,2,0,0,0,2,0,0,0,1,10,9.4,-5,.750,.667,1.000
2023-02-14,202302140LAC,GSW,Q3,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-1.1,-11,,,
2023-02-14,202302140LAC,GSW,Q3,Klay Thompson,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.48,3,6,2,3,0,0,0,0,0,0,0,0,0,0,8,5.0,-6,.500,.667,
2023-02-14,202302140LAC,GSW,Q3,Kevon Looney,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.63,3,4,0,0,0,0,2,3,5,0,0,1,0,2,6,6.6,-7,.750,,
2023-02-14,202302140LAC,GSW,Q3,Anthony Lamb,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-10,,,
2023-02-14,202302140LAC,GSW,Q3,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.52,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-2.1,-10,.000,.000,.000
2023-02-14,202302140LAC,GSW,Q3,Ty Jerome,https://www.basketball-reference.com/boxscores/202302140LAC.html,4.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-11,.000,,
2023-02-14,202302140LAC,GSW,Q3,Moses Moody,https://www.basketball-reference.com/boxscores/202302140LAC.html,3.0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,-2.8,-5,.000,.000,
2023-02-14,202302140LAC,GSW,Q3,JaMychal Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,5.62,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-1.1,-12,,,
2023-02-14,202302140LAC,GSW,Q4,Draymond Green,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.53,2,2,0,0,0,0,0,1,1,2,0,0,1,2,4,3.3,-4,1.000,,
2023-02-14,202302140LAC,GSW,Q4,Jordan Poole,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.53,3,6,0,1,1,2,0,1,1,1,0,0,0,2,7,3.8,-4,.500,.000,.500
2023-02-14,202302140LAC,GSW,Q4,Donte DiVincenzo,https://www.basketball-reference.com/boxscores/202302140LAC.html,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,,,
2023-02-14,202302140LAC,GSW,Q4,Klay Thompson,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.63,2,3,1,1,0,0,0,2,2,1,0,0,0,0,5,5.0,-3,.667,1.000,
2023-02-14,202302140LAC,GSW,Q4,Kevon Looney,https://www.basketball-reference.com/boxscores/202302140LAC.html,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-4,,,
2023-02-14,202302140LAC,GSW,Q4,Anthony Lamb,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.35,1,2,0,1,1,2,0,1,1,2,0,0,0,0,3,3.3,+5,.500,.000,.500
2023-02-14,202302140LAC,GSW,Q4,Jonathan Kuminga,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.88,2,5,1,2,0,1,0,2,2,1,0,0,1,1,5,1.8,+6,.400,.500,.000
2023-02-14,202302140LAC,GSW,Q4,Ty Jerome,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.47,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1.0,+6,,,
2023-02-14,202302140LAC,GSW,Q4,Moses Moody,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.47,3,4,1,2,0,0,0,0,0,0,0,0,0,0,7,5.4,+6,.750,.500,
2023-02-14,202302140LAC,GSW,Q4,Patrick Baldwin Jr.,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+6,,,
2023-02-14,202302140LAC,LAC,Q1,Kawhi Leonard,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.07,3,4,2,2,0,0,0,2,2,1,0,0,0,0,8,7.7,+8,.750,1.000,
2023-02-14,202302140LAC,LAC,Q1,Paul George,https://www.basketball-reference.com/boxscores/202302140LAC.html,7.3,2,4,0,2,0,0,0,1,1,1,0,0,0,0,4,3.0,+10,.500,.000,
2023-02-14,202302140LAC,LAC,Q1,Ivica Zubac,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.15,2,2,0,0,0,0,0,0,0,2,0,0,1,1,4,3.4,+8,1.000,,
2023-02-14,202302140LAC,LAC,Q1,Terance Mann,https://www.basketball-reference.com/boxscores/202302140LAC.html,9.07,2,4,1,2,0,0,0,1,1,2,0,0,0,0,5,4.7,+8,.500,.500,
2023-02-14,202302140LAC,LAC,Q1,Marcus Morris,https://www.basketball-reference.com/boxscores/202302140LAC.html,8.38,0,1,0,1,0,0,0,2,2,0,0,0,0,1,0,-0.5,+8,.000,.000,
2023-02-14,202302140LAC,LAC,Q1,Norman Powell,https://www.basketball-reference.com/boxscores/202302140LAC.html,4.7,2,4,1,2,0,0,0,0,0,0,0,0,0,0,5,3.0,-2,.500,.500,
2023-02-14,202302140LAC,LAC,Q1,Eric Gordon,https://www.basketball-reference.com/boxscores/202302140LAC.html,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,
2023-02-14,202302140LAC,LAC,Q1,Mason Plumlee,https://www.basketball-reference.com/boxscores/202302140LAC.html,3.85,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1.4,0,1.000,,
