game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-03-06,202403060WAS,ORL,https://www.basketball-reference.com/boxscores/202403060WAS.html,23,30,31,35,119
2024-03-06,202403060WAS,WAS,https://www.basketball-reference.com/boxscores/202403060WAS.html,34,31,18,26,109
