game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2022-05-04,202205040PHO,DAL,https://www.basketball-reference.com/boxscores/202205040PHO.html,28,32,23,26,109
2022-05-04,202205040PHO,PHO,https://www.basketball-reference.com/boxscores/202205040PHO.html,32,26,31,40,129
