game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2023-12-18,202312180UTA,BRK,https://www.basketball-reference.com/boxscores/202312180UTA.html,28,31,23,26,108
2023-12-18,202312180UTA,UTA,https://www.basketball-reference.com/boxscores/202312180UTA.html,28,26,34,37,125
