game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-02-26,202202260MIL,BRK,Q1,Kyrie Irving,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.53,3,7,.429,0,2,.000,1,1,1.000,0,0,0,1,1,0,0,0,7,5.0,-3
2022-02-26,202202260MIL,BRK,Q1,James Johnson,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.6,0,2,.000,0,2,.000,0,0,,1,1,2,0,0,1,0,0,0,0.3,-4
2022-02-26,202202260MIL,BRK,Q1,Bruce Brown,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.05,0,2,.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,1,2,1.2,-1
2022-02-26,202202260MIL,BRK,Q1,Andre Drummond,https://www.basketball-reference.com/boxscores/202202260MIL.html,5.02,2,2,1.000,0,0,,0,0,,0,1,1,1,0,0,1,2,4,2.6,-8
2022-02-26,202202260MIL,BRK,Q1,Seth Curry,https://www.basketball-reference.com/boxscores/202202260MIL.html,5.35,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,0,0,-1.4,-8
2022-02-26,202202260MIL,BRK,Q1,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.98,2,4,.500,0,1,.000,1,1,1.000,1,1,2,0,0,0,0,1,5,3.6,+1
2022-02-26,202202260MIL,BRK,Q1,Patty Mills,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.95,0,0,,0,0,,1,2,.500,0,0,0,1,0,0,0,1,1,0.9,-6
2022-02-26,202202260MIL,BRK,Q1,Goran Dragić,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.47,1,1,1.000,1,1,1.000,1,2,.500,1,1,2,0,0,0,0,0,4,4.3,-4
2022-02-26,202202260MIL,BRK,Q1,Cam Thomas,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.98,1,4,.250,0,0,,0,0,,0,0,0,2,0,0,0,0,2,1.0,+1
2022-02-26,202202260MIL,BRK,Q1,Kessler Edwards,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.07,0,1,.000,0,0,,0,0,,1,1,2,1,0,0,0,0,0,1.0,-3
2022-02-26,202202260MIL,BRK,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.52,5,6,.833,0,0,,0,0,,0,2,2,0,1,0,1,1,10,8.0,-4
2022-02-26,202202260MIL,BRK,Q2,James Johnson,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.97,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,1.0,-2
2022-02-26,202202260MIL,BRK,Q2,Bruce Brown,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.33,1,1,1.000,0,0,,0,0,,1,1,2,1,0,0,0,0,2,3.4,+3
2022-02-26,202202260MIL,BRK,Q2,Andre Drummond,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.33,2,3,.667,0,0,,0,0,,1,2,3,2,1,0,0,0,4,6.4,+3
2022-02-26,202202260MIL,BRK,Q2,Seth Curry,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.18,2,4,.500,1,3,.333,0,1,.000,0,0,0,1,0,1,0,0,5,4.0,+3
2022-02-26,202202260MIL,BRK,Q2,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202202260MIL.html,5.67,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2
2022-02-26,202202260MIL,BRK,Q2,Patty Mills,https://www.basketball-reference.com/boxscores/202202260MIL.html,5.67,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2
2022-02-26,202202260MIL,BRK,Q2,Goran Dragić,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.48,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,0,2,1.7,+5
2022-02-26,202202260MIL,BRK,Q2,Cam Thomas,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.82,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,0,0,1,2,1.9,-2
2022-02-26,202202260MIL,BRK,Q2,Kessler Edwards,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.03,1,4,.250,1,2,.500,0,0,,0,0,0,1,0,0,0,2,3,0.5,+3
2022-02-26,202202260MIL,BRK,Q3,Kyrie Irving,https://www.basketball-reference.com/boxscores/202202260MIL.html,10.1,3,5,.600,1,1,1.000,2,2,1.000,0,1,1,4,0,0,1,0,9,8.8,+11
2022-02-26,202202260MIL,BRK,Q3,James Johnson,https://www.basketball-reference.com/boxscores/202202260MIL.html,10.1,2,4,.500,1,2,.500,0,0,,0,2,2,2,1,0,0,0,5,6.0,+11
2022-02-26,202202260MIL,BRK,Q3,Bruce Brown,https://www.basketball-reference.com/boxscores/202202260MIL.html,10.18,3,3,1.000,2,2,1.000,0,0,,0,0,0,1,0,0,0,1,8,7.4,+15
2022-02-26,202202260MIL,BRK,Q3,Andre Drummond,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.93,2,2,1.000,0,0,,0,0,,2,2,4,2,0,0,1,1,4,5.4,+19
2022-02-26,202202260MIL,BRK,Q3,Seth Curry,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.28,4,5,.800,3,3,1.000,1,1,1.000,0,0,0,1,1,0,0,2,12,11.0,+17
2022-02-26,202202260MIL,BRK,Q3,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.07,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-0.3,-10
2022-02-26,202202260MIL,BRK,Q3,Patty Mills,https://www.basketball-reference.com/boxscores/202202260MIL.html,1.9,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
2022-02-26,202202260MIL,BRK,Q3,Goran Dragić,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.72,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-8
2022-02-26,202202260MIL,BRK,Q3,Cam Thomas,https://www.basketball-reference.com/boxscores/202202260MIL.html,1.9,2,3,.667,1,2,.500,0,0,,0,0,0,0,0,0,0,0,5,3.7,-2
2022-02-26,202202260MIL,BRK,Q3,Kessler Edwards,https://www.basketball-reference.com/boxscores/202202260MIL.html,1.82,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-6
2022-02-26,202202260MIL,BRK,Q4,Kyrie Irving,https://www.basketball-reference.com/boxscores/202202260MIL.html,12.0,3,8,.375,1,3,.333,5,6,.833,0,2,2,0,0,0,0,2,12,7.0,0
2022-02-26,202202260MIL,BRK,Q4,James Johnson,https://www.basketball-reference.com/boxscores/202202260MIL.html,11.9,0,0,,0,0,,2,2,1.000,0,1,1,0,0,1,1,4,2,0.4,-4
2022-02-26,202202260MIL,BRK,Q4,Bruce Brown,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.02,1,4,.250,1,3,.333,0,0,,0,3,3,0,0,0,0,1,3,1.1,+1
2022-02-26,202202260MIL,BRK,Q4,Andre Drummond,https://www.basketball-reference.com/boxscores/202202260MIL.html,10.08,1,2,.500,0,0,,3,7,.429,1,3,4,0,1,1,0,2,5,4.9,+6
2022-02-26,202202260MIL,BRK,Q4,Seth Curry,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.48,0,1,.000,0,1,.000,2,2,1.000,0,0,0,1,0,0,0,1,2,1.6,+5
2022-02-26,202202260MIL,BRK,Q4,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/202202260MIL.html,1.9,1,2,.500,0,0,,4,4,1.000,0,0,0,0,0,0,0,0,6,5.0,+1
2022-02-26,202202260MIL,BRK,Q4,Patty Mills,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.97,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-2
2022-02-26,202202260MIL,BRK,Q4,Goran Dragić,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.65,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,1.4,-7
2022-02-26,202202260MIL,MIL,Q1,Jrue Holiday,https://www.basketball-reference.com/boxscores/202202260MIL.html,9.72,3,3,1.000,0,0,,0,0,,0,0,0,3,0,0,1,0,6,6.2,0
2022-02-26,202202260MIL,MIL,Q1,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.48,1,3,.333,0,1,.000,5,6,.833,0,5,5,1,0,0,1,0,7,6.1,+12
2022-02-26,202202260MIL,MIL,Q1,Khris Middleton,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.97,2,4,.500,1,2,.500,0,0,,1,0,1,2,0,0,0,1,5,4.7,+7
2022-02-26,202202260MIL,MIL,Q1,Bobby Portis,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.7,3,5,.600,2,3,.667,0,2,.000,1,3,4,0,0,0,0,0,8,6.5,+2
2022-02-26,202202260MIL,MIL,Q1,Grayson Allen,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.33,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,+13
2022-02-26,202202260MIL,MIL,Q1,Wesley Matthews,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.7,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5
2022-02-26,202202260MIL,MIL,Q1,Serge Ibaka,https://www.basketball-reference.com/boxscores/202202260MIL.html,5.53,2,5,.400,1,3,.333,1,1,1.000,0,1,1,0,0,0,0,1,6,3.2,-7
2022-02-26,202202260MIL,MIL,Q1,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202202260MIL.html,0.33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2022-02-26,202202260MIL,MIL,Q1,Jevon Carter,https://www.basketball-reference.com/boxscores/202202260MIL.html,2.28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+7
2022-02-26,202202260MIL,MIL,Q1,Jordan Nwora,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.62,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+6
2022-02-26,202202260MIL,MIL,Q1,Lindell Wigginton,https://www.basketball-reference.com/boxscores/202202260MIL.html,0.33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
2022-02-26,202202260MIL,MIL,Q2,Jrue Holiday,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.2,1,2,.500,1,1,1.000,0,0,,1,2,3,2,1,0,2,0,3,3.7,+1
2022-02-26,202202260MIL,MIL,Q2,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.45,3,7,.429,1,2,.500,0,0,,0,1,1,0,0,0,0,0,7,3.6,-3
2022-02-26,202202260MIL,MIL,Q2,Khris Middleton,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.03,2,4,.500,1,1,1.000,1,2,.500,0,1,1,0,0,0,1,0,6,2.9,-3
2022-02-26,202202260MIL,MIL,Q2,Bobby Portis,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.52,2,4,.500,2,4,.500,0,0,,0,4,4,0,0,0,0,1,6,4.8,+4
2022-02-26,202202260MIL,MIL,Q2,Grayson Allen,https://www.basketball-reference.com/boxscores/202202260MIL.html,4.25,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,-0.3,-2
2022-02-26,202202260MIL,MIL,Q2,Wesley Matthews,https://www.basketball-reference.com/boxscores/202202260MIL.html,7.75,2,3,.667,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,4.0,+1
2022-02-26,202202260MIL,MIL,Q2,Serge Ibaka,https://www.basketball-reference.com/boxscores/202202260MIL.html,2.92,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,+1
2022-02-26,202202260MIL,MIL,Q2,DeAndre' Bembry,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.33,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-3
2022-02-26,202202260MIL,MIL,Q2,Jevon Carter,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.8,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-2
2022-02-26,202202260MIL,MIL,Q2,Jordan Nwora,https://www.basketball-reference.com/boxscores/202202260MIL.html,2.75,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+1
2022-02-26,202202260MIL,MIL,Q3,Jrue Holiday,https://www.basketball-reference.com/boxscores/202202260MIL.html,9.08,1,2,.500,0,1,.000,2,2,1.000,0,1,1,1,1,0,3,0,4,2.0,-19
2022-02-26,202202260MIL,MIL,Q3,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.28,3,4,.750,0,1,.000,3,4,.750,0,0,0,1,1,0,1,0,9,7.7,-17
2022-02-26,202202260MIL,MIL,Q3,Khris Middleton,https://www.basketball-reference.com/boxscores/202202260MIL.html,12.0,3,4,.750,1,2,.500,2,2,1.000,0,1,1,5,0,0,1,1,9,9.8,-9
2022-02-26,202202260MIL,MIL,Q3,Bobby Portis,https://www.basketball-reference.com/boxscores/202202260MIL.html,9.0,3,3,1.000,2,2,1.000,0,0,,0,1,1,0,0,0,0,1,8,7.0,-2
2022-02-26,202202260MIL,MIL,Q3,Grayson Allen,https://www.basketball-reference.com/boxscores/202202260MIL.html,3.8,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,1.3,-8
2022-02-26,202202260MIL,MIL,Q3,Wesley Matthews,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.2,0,1,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,1.0,-1
2022-02-26,202202260MIL,MIL,Q3,Serge Ibaka,https://www.basketball-reference.com/boxscores/202202260MIL.html,6.72,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,0,1,2,1.6,+1
2022-02-26,202202260MIL,MIL,Q3,Jevon Carter,https://www.basketball-reference.com/boxscores/202202260MIL.html,2.92,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,+10
2022-02-26,202202260MIL,MIL,Q4,Jrue Holiday,https://www.basketball-reference.com/boxscores/202202260MIL.html,12.0,2,2,1.000,0,0,,2,6,.333,0,1,1,1,0,0,1,2,6,3.0,0
2022-02-26,202202260MIL,MIL,Q4,Giannis Antetokounmpo,https://www.basketball-reference.com/boxscores/202202260MIL.html,12.0,1,6,.167,0,2,.000,4,6,.667,0,8,8,4,0,0,2,2,6,3.8,0
2022-02-26,202202260MIL,MIL,Q4,Khris Middleton,https://www.basketball-reference.com/boxscores/202202260MIL.html,8.13,1,1,1.000,0,0,,3,4,.750,0,0,0,0,0,0,0,2,5,3.5,-6
2022-02-26,202202260MIL,MIL,Q4,Bobby Portis,https://www.basketball-reference.com/boxscores/202202260MIL.html,10.82,3,6,.500,2,5,.400,0,0,,0,3,3,0,0,0,0,1,8,5.5,+3
