game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-10-28,202410280SAC,POR,Deandre Ayton,https://www.basketball-reference.com/boxscores/202410280SAC.html,34.02,10,17,.588,0,0,0,0,3,8,11,1,0,0,1,2,20,15.5,-11,,
2024-10-28,202410280SAC,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202410280SAC.html,31.63,4,12,.333,1,7,3,4,0,1,1,3,0,0,4,2,12,2.4,-23,.143,.750
2024-10-28,202410280SAC,POR,Jerami Grant,https://www.basketball-reference.com/boxscores/202410280SAC.html,29.43,3,12,.250,1,3,0,0,0,8,8,2,1,1,2,2,7,2.5,-19,.333,
2024-10-28,202410280SAC,POR,Deni Avdija,https://www.basketball-reference.com/boxscores/202410280SAC.html,24.98,2,7,.286,0,4,5,6,0,4,4,1,2,0,2,2,9,5.6,-21,.000,.833
2024-10-28,202410280SAC,POR,Toumani Camara,https://www.basketball-reference.com/boxscores/202410280SAC.html,20.82,1,3,.333,0,1,0,0,2,0,2,3,1,1,1,4,2,2.9,-7,.000,
2024-10-28,202410280SAC,POR,Scoot Henderson,https://www.basketball-reference.com/boxscores/202410280SAC.html,28.17,5,12,.417,1,2,7,8,1,3,4,5,0,0,4,5,18,10.3,-4,.500,.875
2024-10-28,202410280SAC,POR,Kris Murray,https://www.basketball-reference.com/boxscores/202410280SAC.html,24.93,2,6,.333,1,3,2,2,2,0,2,0,0,0,1,0,7,4.0,+1,.333,1.000
2024-10-28,202410280SAC,POR,Jabari Walker,https://www.basketball-reference.com/boxscores/202410280SAC.html,19.42,5,9,.556,0,2,5,5,3,3,6,0,0,0,0,2,15,12.9,+6,.000,1.000
2024-10-28,202410280SAC,POR,Donovan Clingan,https://www.basketball-reference.com/boxscores/202410280SAC.html,11.98,1,2,.500,0,0,0,0,1,5,6,0,0,1,0,2,2,3.1,+3,,
2024-10-28,202410280SAC,POR,Rayan Rupert,https://www.basketball-reference.com/boxscores/202410280SAC.html,11.07,1,2,.500,0,0,2,2,0,1,1,1,1,0,1,1,4,3.6,+6,,1.000
2024-10-28,202410280SAC,POR,Duop Reath,https://www.basketball-reference.com/boxscores/202410280SAC.html,1.93,0,0,,0,0,0,0,0,1,1,1,0,1,0,0,0,1.7,+2,,
2024-10-28,202410280SAC,POR,Dalano Banton,https://www.basketball-reference.com/boxscores/202410280SAC.html,1.62,1,1,1.000,0,0,0,3,0,0,0,0,0,0,1,0,2,-0.5,+2,,.000
2024-10-28,202410280SAC,SAC,Domantas Sabonis,https://www.basketball-reference.com/boxscores/202410280SAC.html,35.87,5,8,.625,1,2,5,6,2,11,13,7,0,0,3,4,16,17.0,+10,.500,.833
2024-10-28,202410280SAC,SAC,De'Aaron Fox,https://www.basketball-reference.com/boxscores/202410280SAC.html,35.33,9,20,.450,2,8,4,4,1,5,6,3,2,0,3,4,24,15.3,+13,.250,1.000
2024-10-28,202410280SAC,SAC,DeMar DeRozan,https://www.basketball-reference.com/boxscores/202410280SAC.html,33.9,7,14,.500,0,1,9,10,1,3,4,3,3,0,1,1,23,20.9,+18,.000,.900
2024-10-28,202410280SAC,SAC,Keegan Murray,https://www.basketball-reference.com/boxscores/202410280SAC.html,33.2,2,9,.222,0,3,2,2,4,4,8,2,0,0,1,5,6,2.9,+11,.000,1.000
2024-10-28,202410280SAC,SAC,Kevin Huerter,https://www.basketball-reference.com/boxscores/202410280SAC.html,32.9,7,12,.583,4,9,0,0,0,1,1,4,0,3,0,4,18,16.0,+12,.444,
2024-10-28,202410280SAC,SAC,Malik Monk,https://www.basketball-reference.com/boxscores/202410280SAC.html,18.52,3,6,.500,3,5,3,3,0,4,4,0,1,1,1,2,12,10.1,-2,.600,1.000
2024-10-28,202410280SAC,SAC,Trey Lyles,https://www.basketball-reference.com/boxscores/202410280SAC.html,15.17,1,4,.250,1,3,0,0,0,0,0,0,0,1,1,0,3,0.3,+7,.333,
2024-10-28,202410280SAC,SAC,Keon Ellis,https://www.basketball-reference.com/boxscores/202410280SAC.html,14.43,1,3,.333,1,2,0,0,1,2,3,1,1,1,2,2,3,2.2,+2,.500,
2024-10-28,202410280SAC,SAC,Alex Len,https://www.basketball-reference.com/boxscores/202410280SAC.html,7.1,0,1,.000,0,0,0,0,0,1,1,4,1,0,0,2,0,2.6,-5,,
2024-10-28,202410280SAC,SAC,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202410280SAC.html,5.13,0,1,.000,0,0,0,0,0,0,0,1,0,0,2,2,0,-2.8,+5,,
2024-10-28,202410280SAC,SAC,Doug McDermott,https://www.basketball-reference.com/boxscores/202410280SAC.html,2.82,2,3,.667,2,2,0,0,0,0,0,0,0,0,0,0,6,4.7,-2,1.000,
2024-10-28,202410280SAC,SAC,Colby Jones,https://www.basketball-reference.com/boxscores/202410280SAC.html,2.82,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,
2024-10-28,202410280SAC,SAC,Isaac Jones,https://www.basketball-reference.com/boxscores/202410280SAC.html,2.82,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-2,,
