game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2025-02-28,202502280BRK,POR,Shaedon Sharpe,https://www.basketball-reference.com/boxscores/202502280BRK.html,35.88,9,14,.643,4,6,.667,3,5,.600,1,3,4,5,0,1,3,3,25,19.6,+15
2025-02-28,202502280BRK,POR,Toumani Camara,https://www.basketball-reference.com/boxscores/202502280BRK.html,35.63,6,11,.545,4,7,.571,3,4,.750,0,3,3,4,1,0,2,3,19,14.8,+27
2025-02-28,202502280BRK,POR,Anfernee Simons,https://www.basketball-reference.com/boxscores/202502280BRK.html,31.42,6,11,.545,2,6,.333,0,0,,1,2,3,6,1,0,2,0,14,13.2,+15
2025-02-28,202502280BRK,POR,Kris Murray,https://www.basketball-reference.com/boxscores/202502280BRK.html,29.88,5,8,.625,1,4,.250,0,0,,0,2,2,1,3,0,2,1,11,9.3,0
2025-02-28,202502280BRK,POR,Donovan Clingan,https://www.basketball-reference.com/boxscores/202502280BRK.html,27.98,5,8,.625,0,0,,2,7,.286,3,4,7,3,0,2,1,3,12,11.0,+22
2025-02-28,202502280BRK,POR,Scoot Henderson,https://www.basketball-reference.com/boxscores/202502280BRK.html,26.67,4,9,.444,1,6,.167,3,4,.750,0,3,3,9,3,1,4,3,12,12.6,+18
2025-02-28,202502280BRK,POR,Dalano Banton,https://www.basketball-reference.com/boxscores/202502280BRK.html,24.55,8,11,.727,3,4,.750,4,5,.800,1,7,8,0,1,0,3,1,23,18.5,+11
2025-02-28,202502280BRK,POR,Jabari Walker,https://www.basketball-reference.com/boxscores/202502280BRK.html,17.23,2,4,.500,0,1,.000,1,2,.500,3,3,6,3,2,0,1,3,5,7.5,+3
2025-02-28,202502280BRK,POR,Sidy Cissoko,https://www.basketball-reference.com/boxscores/202502280BRK.html,3.98,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,-5
2025-02-28,202502280BRK,POR,Rayan Rupert,https://www.basketball-reference.com/boxscores/202502280BRK.html,3.98,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,-5
2025-02-28,202502280BRK,POR,Duop Reath,https://www.basketball-reference.com/boxscores/202502280BRK.html,2.78,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-6
2025-02-28,202502280BRK,BRK,Killian Hayes,https://www.basketball-reference.com/boxscores/202502280BRK.html,30.4,5,8,.625,2,3,.667,4,4,1.000,2,2,4,4,1,1,2,1,16,16.5,-12
2025-02-28,202502280BRK,BRK,Cameron Johnson,https://www.basketball-reference.com/boxscores/202502280BRK.html,24.28,4,11,.364,2,6,.333,4,4,1.000,1,3,4,4,2,0,3,2,14,10.5,-14
2025-02-28,202502280BRK,BRK,Nic Claxton,https://www.basketball-reference.com/boxscores/202502280BRK.html,23.25,6,9,.667,0,0,,4,5,.800,2,3,5,3,0,0,0,1,16,15.7,-11
2025-02-28,202502280BRK,BRK,Cam Thomas,https://www.basketball-reference.com/boxscores/202502280BRK.html,21.3,7,17,.412,0,4,.000,2,2,1.000,2,0,2,1,0,0,3,2,16,5.2,-13
2025-02-28,202502280BRK,BRK,Ziaire Williams,https://www.basketball-reference.com/boxscores/202502280BRK.html,10.47,2,4,.500,1,2,.500,0,0,,0,0,0,1,1,0,0,0,5,4.7,-13
2025-02-28,202502280BRK,BRK,Keon Johnson,https://www.basketball-reference.com/boxscores/202502280BRK.html,29.68,3,8,.375,1,3,.333,3,4,.750,4,2,6,0,1,0,3,2,10,5.8,-9
2025-02-28,202502280BRK,BRK,Tyrese Martin,https://www.basketball-reference.com/boxscores/202502280BRK.html,24.95,2,8,.250,1,5,.200,0,0,,4,0,4,2,3,0,2,1,5,5.0,-7
2025-02-28,202502280BRK,BRK,Jalen Wilson,https://www.basketball-reference.com/boxscores/202502280BRK.html,23.17,2,8,.250,0,4,.000,5,6,.833,2,3,5,1,1,0,2,5,9,3.8,+2
2025-02-28,202502280BRK,BRK,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202502280BRK.html,18.97,3,5,.600,0,0,,0,0,,4,3,7,1,0,1,1,6,6,5.4,-10
2025-02-28,202502280BRK,BRK,Trendon Watford,https://www.basketball-reference.com/boxscores/202502280BRK.html,16.18,2,6,.333,0,0,,1,2,.500,0,3,3,2,2,0,3,3,5,1.3,-8
2025-02-28,202502280BRK,BRK,Reece Beekman,https://www.basketball-reference.com/boxscores/202502280BRK.html,11.28,0,2,.000,0,1,.000,0,0,,0,2,2,0,2,0,1,0,0,0.2,-4
2025-02-28,202502280BRK,BRK,Maxwell Lewis,https://www.basketball-reference.com/boxscores/202502280BRK.html,6.07,0,1,.000,0,1,.000,0,0,,0,3,3,1,0,0,1,0,0,-0.1,+4
