game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2024-12-27,202412270ORL,NYK,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202412270ORL.html,12.0,3,5,.600,0,0,0,0,0,2,2,2,0,0,1,0,6,4.7,-3,,
2024-12-27,202412270ORL,NYK,Q1,Josh Hart,https://www.basketball-reference.com/boxscores/202412270ORL.html,8.95,1,2,.500,0,1,1,1,0,0,0,0,1,1,0,1,3,3.3,-2,.000,1.000
2024-12-27,202412270ORL,NYK,Q1,Jalen Brunson,https://www.basketball-reference.com/boxscores/202412270ORL.html,11.7,4,7,.571,0,0,0,0,0,0,0,4,0,0,0,0,8,7.5,0,,
2024-12-27,202412270ORL,NYK,Q1,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202412270ORL.html,8.95,1,2,.500,1,1,0,0,0,3,3,0,1,0,1,1,3,2.5,-2,1.000,
2024-12-27,202412270ORL,NYK,Q1,OG Anunoby,https://www.basketball-reference.com/boxscores/202412270ORL.html,12.0,2,4,.500,0,1,0,0,0,1,1,0,0,0,1,1,4,0.9,-3,.000,
2024-12-27,202412270ORL,NYK,Q1,Miles McBride,https://www.basketball-reference.com/boxscores/202412270ORL.html,3.05,0,0,,0,0,0,0,0,1,1,0,0,0,1,1,0,-1.1,-1,,
2024-12-27,202412270ORL,NYK,Q1,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202412270ORL.html,3.05,0,0,,0,0,2,2,1,0,1,0,0,0,0,0,2,2.7,-1,,1.000
2024-12-27,202412270ORL,NYK,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202412270ORL.html,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-3,,
2024-12-27,202412270ORL,NYK,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202412270ORL.html,8.82,0,1,.000,0,1,2,2,0,0,0,0,0,0,0,1,2,0.9,+1,.000,1.000
2024-12-27,202412270ORL,NYK,Q2,Josh Hart,https://www.basketball-reference.com/boxscores/202412270ORL.html,8.58,2,2,1.000,0,0,2,4,1,2,3,0,0,0,0,0,6,5.9,+1,,.500
2024-12-27,202412270ORL,NYK,Q2,Jalen Brunson,https://www.basketball-reference.com/boxscores/202412270ORL.html,6.43,2,3,.667,0,0,2,2,0,0,0,3,0,0,0,2,6,6.0,+1,,1.000
2024-12-27,202412270ORL,NYK,Q2,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202412270ORL.html,10.47,2,3,.667,0,1,2,3,0,0,0,0,0,0,2,2,6,1.5,+3,.000,.667
2024-12-27,202412270ORL,NYK,Q2,OG Anunoby,https://www.basketball-reference.com/boxscores/202412270ORL.html,5.0,0,0,,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1,-1,,
2024-12-27,202412270ORL,NYK,Q2,Miles McBride,https://www.basketball-reference.com/boxscores/202412270ORL.html,4.38,1,1,1.000,0,0,1,2,0,1,1,0,0,0,0,0,3,2.6,+2,,.500
2024-12-27,202412270ORL,NYK,Q2,Precious Achiuwa,https://www.basketball-reference.com/boxscores/202412270ORL.html,4.95,0,0,,0,0,0,2,0,1,1,1,1,0,0,1,0,0.8,+2,,.000
2024-12-27,202412270ORL,NYK,Q2,Landry Shamet,https://www.basketball-reference.com/boxscores/202412270ORL.html,5.8,2,3,.667,1,1,0,0,0,0,0,0,1,0,0,0,5,4.7,+4,1.000,
2024-12-27,202412270ORL,NYK,Q2,Cameron Payne,https://www.basketball-reference.com/boxscores/202412270ORL.html,5.57,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7,+2,,
2024-12-27,202412270ORL,NYK,Q3,Mikal Bridges,https://www.basketball-reference.com/boxscores/202412270ORL.html,12.0,0,1,.000,0,0,3,4,0,0,0,0,0,0,1,0,3,0.9,+8,,.750
2024-12-27,202412270ORL,NYK,Q3,Josh Hart,https://www.basketball-reference.com/boxscores/202412270ORL.html,12.0,1,3,.333,0,0,2,2,1,6,7,0,0,0,2,1,4,2.4,+8,,1.000
