game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2022-04-28,202204280NOP,PHO,Q1,Mikal Bridges,https://www.basketball-reference.com/boxscores/202204280NOP.html,12.0,1,2,.500,0,0,0,0,0,2,2,1,0,0,1,0,2,1.3,0,,
2022-04-28,202204280NOP,PHO,Q1,Deandre Ayton,https://www.basketball-reference.com/boxscores/202204280NOP.html,10.27,4,4,1.000,0,0,2,2,0,2,2,0,0,0,0,1,10,9.0,-1,1.000,
2022-04-28,202204280NOP,PHO,Q1,Chris Paul,https://www.basketball-reference.com/boxscores/202204280NOP.html,8.0,2,2,1.000,0,0,0,0,0,0,0,2,0,0,0,0,4,4.8,-2,,
2022-04-28,202204280NOP,PHO,Q1,Devin Booker,https://www.basketball-reference.com/boxscores/202204280NOP.html,7.1,1,2,.500,0,1,0,0,0,1,1,2,0,0,1,0,2,1.7,+2,,.000
2022-04-28,202204280NOP,PHO,Q1,Jae Crowder,https://www.basketball-reference.com/boxscores/202204280NOP.html,8.0,1,3,.333,1,3,0,0,0,0,0,1,0,0,0,0,3,2.0,-2,,.333
2022-04-28,202204280NOP,PHO,Q1,Cameron Johnson,https://www.basketball-reference.com/boxscores/202204280NOP.html,4.9,1,2,.500,1,1,2,2,0,0,0,0,0,0,0,1,5,3.6,-2,1.000,1.000
2022-04-28,202204280NOP,PHO,Q1,Cameron Payne,https://www.basketball-reference.com/boxscores/202204280NOP.html,4.0,0,2,.000,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.1,+2,,.000
2022-04-28,202204280NOP,PHO,Q1,Landry Shamet,https://www.basketball-reference.com/boxscores/202204280NOP.html,4.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,+2,,
2022-04-28,202204280NOP,PHO,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/202204280NOP.html,1.73,0,0,,0,0,2,2,0,2,2,0,0,0,0,0,2,2.6,+1,1.000,
2022-04-28,202204280NOP,PHO,Q2,Mikal Bridges,https://www.basketball-reference.com/boxscores/202204280NOP.html,8.1,2,5,.400,1,1,2,2,0,0,0,0,0,0,1,0,7,3.3,-9,1.000,1.000
2022-04-28,202204280NOP,PHO,Q2,Deandre Ayton,https://www.basketball-reference.com/boxscores/202204280NOP.html,7.67,1,1,1.000,0,0,0,0,0,0,0,0,1,0,0,1,2,2.3,-11,,
2022-04-28,202204280NOP,PHO,Q2,Chris Paul,https://www.basketball-reference.com/boxscores/202204280NOP.html,7.7,2,2,1.000,0,0,2,2,0,1,1,0,1,0,1,1,6,5.3,-3,1.000,
2022-04-28,202204280NOP,PHO,Q2,Devin Booker,https://www.basketball-reference.com/boxscores/202204280NOP.html,6.22,0,2,.000,0,2,0,0,0,2,2,0,0,0,0,0,0,-0.8,-3,,.000
