game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2025-04-19,202504190NYK,DET,https://www.basketball-reference.com/boxscores/202504190NYK.html,100.6,0.564,18.1,28.2,0.174,111.4
2025-04-19,202504190NYK,NYK,https://www.basketball-reference.com/boxscores/202504190NYK.html,100.6,0.581,9.9,23.5,0.161,122.3
