game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2021-06-26,202106260LAC,PHO,Deandre Ayton,https://www.basketball-reference.com/boxscores/202106260LAC.html,41.27,8,14,.571,0,0,3,3,1.000,9,13,22,3,1,4,3,4,19,23.9,+8,
2021-06-26,202106260LAC,PHO,Mikal Bridges,https://www.basketball-reference.com/boxscores/202106260LAC.html,39.35,3,6,.500,0,0,0,0,,3,10,13,3,0,2,1,3,6,9.4,+3,
2021-06-26,202106260LAC,PHO,Devin Booker,https://www.basketball-reference.com/boxscores/202106260LAC.html,38.28,8,22,.364,0,5,9,11,.818,0,2,2,0,2,0,5,6,25,7.2,+5,.000
2021-06-26,202106260LAC,PHO,Chris Paul,https://www.basketball-reference.com/boxscores/202106260LAC.html,37.5,6,22,.273,0,3,6,7,.857,0,4,4,7,1,0,4,4,18,6.1,+3,.000
2021-06-26,202106260LAC,PHO,Jae Crowder,https://www.basketball-reference.com/boxscores/202106260LAC.html,34.32,1,8,.125,1,6,0,0,,3,4,7,0,0,1,0,4,3,0.2,+4,.167
2021-06-26,202106260LAC,PHO,Cameron Payne,https://www.basketball-reference.com/boxscores/202106260LAC.html,19.87,2,8,.250,1,2,0,0,,0,2,2,3,0,1,1,1,5,2.2,+4,.500
2021-06-26,202106260LAC,PHO,Cameron Johnson,https://www.basketball-reference.com/boxscores/202106260LAC.html,17.03,2,4,.500,1,3,0,0,,1,3,4,0,0,0,0,1,5,4.2,+1,.333
2021-06-26,202106260LAC,PHO,Dario Šarić,https://www.basketball-reference.com/boxscores/202106260LAC.html,6.72,1,1,1.000,1,1,0,0,,1,2,3,0,0,0,0,1,3,3.6,+1,1.000
2021-06-26,202106260LAC,PHO,Abdel Nader,https://www.basketball-reference.com/boxscores/202106260LAC.html,5.37,0,1,.000,0,0,0,0,,0,2,2,0,0,0,0,2,0,-0.9,-4,
2021-06-26,202106260LAC,PHO,Torrey Craig,https://www.basketball-reference.com/boxscores/202106260LAC.html,0.3,0,0,,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-5,
2021-06-26,202106260LAC,LAC,Paul George,https://www.basketball-reference.com/boxscores/202106260LAC.html,41.8,5,20,.250,1,9,12,18,.667,0,16,16,6,1,0,2,6,23,14.2,-5,.111
2021-06-26,202106260LAC,LAC,Reggie Jackson,https://www.basketball-reference.com/boxscores/202106260LAC.html,40.45,8,24,.333,2,9,2,2,1.000,0,5,5,1,1,0,4,1,20,5.2,-1,.222
2021-06-26,202106260LAC,LAC,Ivica Zubac,https://www.basketball-reference.com/boxscores/202106260LAC.html,39.57,5,8,.625,0,0,3,4,.750,7,7,14,1,1,0,3,2,13,13.9,-3,
2021-06-26,202106260LAC,LAC,Patrick Beverley,https://www.basketball-reference.com/boxscores/202106260LAC.html,34.22,1,4,.250,0,1,0,0,,3,1,4,2,0,0,0,4,2,1.8,-9,.000
2021-06-26,202106260LAC,LAC,Marcus Morris,https://www.basketball-reference.com/boxscores/202106260LAC.html,22.18,2,8,.250,0,3,0,0,,0,0,0,2,0,2,0,2,4,1.2,-10,.000
2021-06-26,202106260LAC,LAC,Terance Mann,https://www.basketball-reference.com/boxscores/202106260LAC.html,33.12,4,9,.444,1,2,3,5,.600,2,2,4,0,1,0,1,4,12,6.9,+1,.500
2021-06-26,202106260LAC,LAC,Nicolas Batum,https://www.basketball-reference.com/boxscores/202106260LAC.html,16.05,1,6,.167,1,4,0,0,,1,5,6,1,0,0,0,0,3,2.1,+3,.250
2021-06-26,202106260LAC,LAC,Luke Kennard,https://www.basketball-reference.com/boxscores/202106260LAC.html,12.55,1,4,.250,0,3,0,1,.000,2,0,2,0,0,0,0,0,2,0.6,+5,.000
2021-06-26,202106260LAC,LAC,DeMarcus Cousins,https://www.basketball-reference.com/boxscores/202106260LAC.html,0.07,0,0,,0,0,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,-1,
