game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-05-22,202105220MIL,MIA,https://www.basketball-reference.com/boxscores/202105220MIL.html,24,26,28,21,8,107
2021-05-22,202105220MIL,MIL,https://www.basketball-reference.com/boxscores/202105220MIL.html,22,31,27,19,10,109
