game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-01-22,202101220PHI,BOS,https://www.basketball-reference.com/boxscores/202101220PHI.html,99.0,0.522,11.6,22.2,0.178,111.2
2021-01-22,202101220PHI,PHI,https://www.basketball-reference.com/boxscores/202101220PHI.html,99.0,0.63,17.9,31.3,0.247,123.3
