game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-11-24,202111240IND,LAL,https://www.basketball-reference.com/boxscores/202111240IND.html,26,34,22,30,12,124
2021-11-24,202111240IND,IND,https://www.basketball-reference.com/boxscores/202111240IND.html,31,35,18,28,4,116
