game_date,game_id,team,player,url,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg
2021-05-18,202105180BOS,WAS,Russell Westbrook,https://www.basketball-reference.com/boxscores/202105180BOS.html,36:45,.465,.333,.222,.444,13.6,23.5,18.7,20.3,3.9,5.1,15.7,28.8,99,106
2021-05-18,202105180BOS,WAS,Bradley Beal,https://www.basketball-reference.com/boxscores/202105180BOS.html,35:39,.425,.420,.240,.080,2.8,21.5,12.4,30.4,0.0,5.3,10.4,33.6,91,116
2021-05-18,202105180BOS,WAS,Raul Neto,https://www.basketball-reference.com/boxscores/202105180BOS.html,17:22,.000,.000,.500,.000,0.0,5.5,2.8,6.9,0.0,0.0,50.0,9.5,12,126
2021-05-18,202105180BOS,WAS,Rui Hachimura,https://www.basketball-reference.com/boxscores/202105180BOS.html,16:37,.800,.800,.000,.000,6.0,5.8,5.9,0.0,0.0,5.7,28.6,17.5,108,123
2021-05-18,202105180BOS,WAS,Alex Len,https://www.basketball-reference.com/boxscores/202105180BOS.html,11:39,.282,.250,.000,.250,25.8,8.2,16.8,0.0,0.0,0.0,10.1,35.2,71,124
2021-05-18,202105180BOS,WAS,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/202105180BOS.html,32:46,.225,.125,.875,.250,0.0,2.9,1.5,0.0,0.0,0.0,0.0,11.2,55,127
2021-05-18,202105180BOS,WAS,Ish Smith,https://www.basketball-reference.com/boxscores/202105180BOS.html,26:23,.871,.813,.125,.500,3.8,25.5,14.9,18.8,3.6,3.6,17.0,18.5,149,107
2021-05-18,202105180BOS,WAS,Daniel Gafford,https://www.basketball-reference.com/boxscores/202105180BOS.html,20:31,.857,.857,.000,.000,4.9,18.7,11.9,9.0,0.0,9.2,12.5,16.2,148,115
2021-05-18,202105180BOS,WAS,Robin Lopez,https://www.basketball-reference.com/boxscores/202105180BOS.html,15:50,.425,.400,.000,.400,0.0,6.1,3.1,0.0,0.0,5.9,0.0,15.4,94,122
2021-05-18,202105180BOS,WAS,Garrison Mathews,https://www.basketball-reference.com/boxscores/202105180BOS.html,12:16,.750,.750,1.000,.000,0.0,7.8,4.0,0.0,0.0,0.0,0.0,6.8,155,125
2021-05-18,202105180BOS,WAS,Chandler Hutchison,https://www.basketball-reference.com/boxscores/202105180BOS.html,10:20,.500,.500,.000,.000,0.0,18.6,9.5,0.0,0.0,0.0,0.0,8.0,107,120
2021-05-18,202105180BOS,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202105180BOS.html,1:56,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,200,128
2021-05-18,202105180BOS,WAS,Cassius Winston,https://www.basketball-reference.com/boxscores/202105180BOS.html,1:56,.000,.000,.000,.000,51.7,0.0,25.3,62.1,0.0,0.0,0.0,21.4,85,128
2021-05-18,202105180BOS,BOS,Jayson Tatum,https://www.basketball-reference.com/boxscores/202105180BOS.html,40:37,.633,.516,.375,.531,4.7,14.8,9.6,22.0,1.2,3.3,4.8,40.8,136,99
2021-05-18,202105180BOS,BOS,Evan Fournier,https://www.basketball-reference.com/boxscores/202105180BOS.html,36:01,.364,.364,.545,.000,2.7,13.9,8.2,15.7,1.3,0.0,15.4,14.4,84,101
2021-05-18,202105180BOS,BOS,Marcus Smart,https://www.basketball-reference.com/boxscores/202105180BOS.html,34:56,.438,.438,.625,.000,0.0,5.7,2.8,24.3,1.4,0.0,11.1,10.3,109,104
2021-05-18,202105180BOS,BOS,Kemba Walker,https://www.basketball-reference.com/boxscores/202105180BOS.html,33:55,.573,.542,.583,.125,5.7,14.7,10.1,11.9,2.8,2.0,7.3,32.2,116,97
2021-05-18,202105180BOS,BOS,Robert Williams,https://www.basketball-reference.com/boxscores/202105180BOS.html,14:13,1.064,1.000,.000,2.000,0.0,28.1,13.8,9.8,3.4,4.8,0.0,5.3,228,89
2021-05-18,202105180BOS,BOS,Tristan Thompson,https://www.basketball-reference.com/boxscores/202105180BOS.html,29:37,.479,.444,.000,.889,19.4,20.3,19.8,10.3,1.6,0.0,13.8,19.6,109,99
2021-05-18,202105180BOS,BOS,Romeo Langford,https://www.basketball-reference.com/boxscores/202105180BOS.html,14:09,.798,1.000,.000,2.000,6.8,21.2,13.8,0.0,0.0,0.0,0.0,5.3,171,102
2021-05-18,202105180BOS,BOS,Aaron Nesmith,https://www.basketball-reference.com/boxscores/202105180BOS.html,13:36,.375,.375,1.000,.000,7.1,14.7,10.8,0.0,3.5,5.0,20.0,14.7,74,93
2021-05-18,202105180BOS,BOS,Semi Ojeleye,https://www.basketball-reference.com/boxscores/202105180BOS.html,8:23,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0,109
2021-05-18,202105180BOS,BOS,Payton Pritchard,https://www.basketball-reference.com/boxscores/202105180BOS.html,4:35,.000,.000,1.000,.000,0.0,21.8,10.7,0.0,0.0,0.0,0.0,8.7,0,102
2021-05-18,202105180BOS,BOS,Luke Kornet,https://www.basketball-reference.com/boxscores/202105180BOS.html,4:10,,,,,0.0,24.0,11.8,30.3,0.0,0.0,,0.0,239,101
2021-05-18,202105180BOS,BOS,Carsen Edwards,https://www.basketball-reference.com/boxscores/202105180BOS.html,1:56,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,100,109
2021-05-18,202105180BOS,BOS,Tremont Waters,https://www.basketball-reference.com/boxscores/202105180BOS.html,1:56,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0,109
