game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2021-02-04,202102040DAL,GSW,https://www.basketball-reference.com/boxscores/202102040DAL.html,36,38,36,37,147
2021-02-04,202102040DAL,DAL,https://www.basketball-reference.com/boxscores/202102040DAL.html,34,42,20,20,116
