game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct
2019-11-15,201911150ORL,SAS,DeMar DeRozan,https://www.basketball-reference.com/boxscores/201911150ORL.html,36.53,9,15,.600,0,0,3,3,1.000,0,2,2,5,1,0,2,6,21,14.8,-15,
2019-11-15,201911150ORL,SAS,LaMarcus Aldridge,https://www.basketball-reference.com/boxscores/201911150ORL.html,31.03,5,13,.385,2,3,1,1,1.000,0,6,6,2,0,5,0,4,13,11.0,-9,.667
2019-11-15,201911150ORL,SAS,Bryn Forbes,https://www.basketball-reference.com/boxscores/201911150ORL.html,29.33,4,13,.308,4,7,0,0,,0,1,1,1,1,0,0,0,12,6.5,-15,.571
2019-11-15,201911150ORL,SAS,Trey Lyles,https://www.basketball-reference.com/boxscores/201911150ORL.html,27.37,3,7,.429,2,4,0,0,,5,7,12,0,0,0,2,3,8,6.7,-11,.500
2019-11-15,201911150ORL,SAS,Dejounte Murray,https://www.basketball-reference.com/boxscores/201911150ORL.html,20.77,5,6,.833,0,1,0,0,,1,4,5,6,1,0,2,4,10,11.3,-7,.000
2019-11-15,201911150ORL,SAS,Derrick White,https://www.basketball-reference.com/boxscores/201911150ORL.html,21.58,1,4,.250,1,2,0,0,,0,1,1,4,0,2,2,3,3,1.9,+6,.500
2019-11-15,201911150ORL,SAS,Rudy Gay,https://www.basketball-reference.com/boxscores/201911150ORL.html,20.63,6,12,.500,2,5,0,0,,1,3,4,1,0,0,2,2,14,7.5,+9,.400
2019-11-15,201911150ORL,SAS,Patty Mills,https://www.basketball-reference.com/boxscores/201911150ORL.html,19.38,6,9,.667,1,3,0,1,.000,0,1,1,1,3,0,0,1,13,12.3,+13,.333
2019-11-15,201911150ORL,SAS,Jakob Poeltl,https://www.basketball-reference.com/boxscores/201911150ORL.html,16.92,4,4,1.000,0,0,1,2,.500,1,4,5,2,2,1,1,0,9,12.4,+10,
2019-11-15,201911150ORL,SAS,Marco Belinelli,https://www.basketball-reference.com/boxscores/201911150ORL.html,16.45,2,6,.333,1,1,1,3,.333,0,4,4,1,0,0,0,2,6,2.9,+9,1.000
2019-11-15,201911150ORL,ORL,Nikola Vučević,https://www.basketball-reference.com/boxscores/201911150ORL.html,36.77,4,16,.250,1,1,1,2,.500,4,9,13,4,0,3,2,2,10,7.6,+18,1.000
2019-11-15,201911150ORL,ORL,Aaron Gordon,https://www.basketball-reference.com/boxscores/201911150ORL.html,35.88,4,15,.267,1,6,5,8,.625,3,5,8,4,0,1,2,3,14,7.8,+5,.167
2019-11-15,201911150ORL,ORL,Evan Fournier,https://www.basketball-reference.com/boxscores/201911150ORL.html,32.3,9,15,.600,5,6,3,4,.750,1,3,4,3,1,0,2,1,26,21.0,+14,.833
2019-11-15,201911150ORL,ORL,Al-Farouq Aminu,https://www.basketball-reference.com/boxscores/201911150ORL.html,30.53,4,8,.500,1,2,4,6,.667,5,8,13,1,2,0,1,0,13,15.8,+8,.500
2019-11-15,201911150ORL,ORL,Markelle Fultz,https://www.basketball-reference.com/boxscores/201911150ORL.html,24.65,3,8,.375,0,1,7,7,1.000,0,2,2,4,2,0,0,0,13,14.0,+11,.000
2019-11-15,201911150ORL,ORL,Terrence Ross,https://www.basketball-reference.com/boxscores/201911150ORL.html,27.83,7,13,.538,3,8,3,3,1.000,0,2,2,1,0,0,1,2,20,13.2,-12,.375
2019-11-15,201911150ORL,ORL,D.J. Augustin,https://www.basketball-reference.com/boxscores/201911150ORL.html,25.1,4,8,.500,1,3,1,1,1.000,0,3,3,4,1,0,0,0,10,10.7,-6,.333
2019-11-15,201911150ORL,ORL,Mo Bamba,https://www.basketball-reference.com/boxscores/201911150ORL.html,11.02,0,1,.000,0,1,0,0,,1,2,3,0,0,0,2,1,0,-1.8,-14,.000
2019-11-15,201911150ORL,ORL,Michael Carter-Williams,https://www.basketball-reference.com/boxscores/201911150ORL.html,8.95,1,3,.333,0,1,1,1,1.000,0,0,0,0,0,1,0,3,3,0.8,-1,.000
2019-11-15,201911150ORL,ORL,Wes Iwundu,https://www.basketball-reference.com/boxscores/201911150ORL.html,6.97,0,0,,0,0,2,2,1.000,0,0,0,1,0,0,0,1,2,2.3,-13,
