game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct,fg3_pct
2024-12-23,202412230NYK,TOR,Q1,Scottie Barnes,https://www.basketball-reference.com/boxscores/202412230NYK.html,8.23,3,5,.600,0,0,0,0,0,0,0,3,0,0,0,0,6,5.8,+1,,
2024-12-23,202412230NYK,TOR,Q1,RJ Barrett,https://www.basketball-reference.com/boxscores/202412230NYK.html,9.02,2,4,.500,0,0,1,1,0,2,2,2,0,0,0,0,5,5.0,0,1.000,
2024-12-23,202412230NYK,TOR,Q1,Gradey Dick,https://www.basketball-reference.com/boxscores/202412230NYK.html,8.27,0,3,.000,0,1,0,0,0,1,1,0,1,0,0,0,0,-0.8,-4,,.000
2024-12-23,202412230NYK,TOR,Q1,Jonathan Mogbo,https://www.basketball-reference.com/boxscores/202412230NYK.html,7.3,2,3,.667,0,0,1,1,0,1,1,1,0,0,0,1,5,4.3,+2,1.000,
2024-12-23,202412230NYK,TOR,Q1,Ochai Agbaji,https://www.basketball-reference.com/boxscores/202412230NYK.html,5.28,0,1,.000,0,1,0,0,0,1,1,0,0,0,0,2,0,-1.2,-2,,.000
2024-12-23,202412230NYK,TOR,Q1,Ja'Kobe Walter,https://www.basketball-reference.com/boxscores/202412230NYK.html,6.72,2,2,1.000,0,0,0,0,0,1,1,0,0,0,0,1,4,3.3,0,,
2024-12-23,202412230NYK,TOR,Q1,Chris Boucher,https://www.basketball-reference.com/boxscores/202412230NYK.html,4.7,2,3,.667,2,3,0,0,0,1,1,0,1,0,0,1,6,5.6,-4,,.667
2024-12-23,202412230NYK,TOR,Q1,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202412230NYK.html,4.7,0,0,,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.7,-4,,
2024-12-23,202412230NYK,TOR,Q1,Davion Mitchell,https://www.basketball-reference.com/boxscores/202412230NYK.html,5.78,1,2,.500,0,0,0,0,0,0,0,1,0,0,1,1,2,0.3,+1,,
2024-12-23,202412230NYK,TOR,Q2,Scottie Barnes,https://www.basketball-reference.com/boxscores/202412230NYK.html,10.58,4,7,.571,0,1,0,0,0,0,0,2,1,0,4,2,8,2.3,-6,,.000
2024-12-23,202412230NYK,TOR,Q2,RJ Barrett,https://www.basketball-reference.com/boxscores/202412230NYK.html,8.82,2,2,1.000,1,1,1,4,0,2,2,0,0,0,0,1,6,4.4,-5,.250,1.000
2024-12-23,202412230NYK,TOR,Q2,Gradey Dick,https://www.basketball-reference.com/boxscores/202412230NYK.html,7.55,0,3,.000,0,2,4,4,0,2,2,0,0,0,1,2,4,0.7,-10,1.000,.000
