game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2019-12-15,201912150ATL,LAL,Q1,LeBron James,https://www.basketball-reference.com/boxscores/201912150ATL.html,8.4,3,5,.600,0,0,0,0,0,2,2,0,0,1,0,0,6,5.0,0,,
2019-12-15,201912150ATL,LAL,Q1,Anthony Davis,https://www.basketball-reference.com/boxscores/201912150ATL.html,12.0,4,6,.667,0,2,1,2,1,3,4,2,1,1,2,0,9,8.7,-1,.000,.500
2019-12-15,201912150ATL,LAL,Q1,Kentavious Caldwell-Pope,https://www.basketball-reference.com/boxscores/201912150ATL.html,8.4,2,5,.400,0,1,0,0,0,1,1,1,0,0,1,1,4,0.9,0,.000,
2019-12-15,201912150ATL,LAL,Q1,Danny Green,https://www.basketball-reference.com/boxscores/201912150ATL.html,6.18,0,2,.000,0,1,2,2,0,1,1,0,0,0,0,0,2,0.9,+2,.000,1.000
2019-12-15,201912150ATL,LAL,Q1,JaVale McGee,https://www.basketball-reference.com/boxscores/201912150ATL.html,8.4,0,0,,0,0,0,0,3,2,5,0,1,0,2,1,0,1.3,0,,
2019-12-15,201912150ATL,LAL,Q1,Rajon Rondo,https://www.basketball-reference.com/boxscores/201912150ATL.html,3.6,1,1,1.000,0,0,0,0,0,0,0,1,0,0,0,1,2,2.0,-1,,
2019-12-15,201912150ATL,LAL,Q1,Avery Bradley,https://www.basketball-reference.com/boxscores/201912150ATL.html,5.82,0,2,.000,0,1,1,2,0,0,0,1,1,0,2,1,1,-1.5,-3,.000,.500
2019-12-15,201912150ATL,LAL,Q1,Jared Dudley,https://www.basketball-reference.com/boxscores/201912150ATL.html,3.6,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-1,,
2019-12-15,201912150ATL,LAL,Q1,Alex Caruso,https://www.basketball-reference.com/boxscores/201912150ATL.html,3.6,0,1,.000,0,1,0,0,1,0,1,0,1,0,0,0,0,1.0,-1,.000,
2019-12-15,201912150ATL,LAL,Q2,LeBron James,https://www.basketball-reference.com/boxscores/201912150ATL.html,8.6,6,7,.857,2,3,3,5,0,4,4,1,0,0,3,1,17,12.2,+7,.667,.600
