game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2025-03-02,202503020MIA,NYK,https://www.basketball-reference.com/boxscores/202503020MIA.html,22,23,36,24,11,116
2025-03-02,202503020MIA,MIA,https://www.basketball-reference.com/boxscores/202503020MIA.html,27,35,25,18,7,112
