game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-04-10,202504100MIL,NOP,https://www.basketball-reference.com/boxscores/202504100MIL.html,26,28,31,26,111
2025-04-10,202504100MIL,MIL,https://www.basketball-reference.com/boxscores/202504100MIL.html,21,41,38,36,136
