game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2021-03-22,202103220MEM,BOS,https://www.basketball-reference.com/boxscores/202103220MEM.html,30,35,21,31,9,126
2021-03-22,202103220MEM,MEM,https://www.basketball-reference.com/boxscores/202103220MEM.html,24,36,34,23,15,132
