game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2022-12-28,202212280GSW,UTA,Q1,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202212280GSW.html,7.98,4,8,.500,4,5,.800,2,2,1.000,0,4,4,0,0,0,1,1,14,9.8,+10
2022-12-28,202212280GSW,UTA,Q1,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202212280GSW.html,9.67,3,5,.600,1,2,.500,0,0,,0,1,1,0,0,0,0,0,7,5.0,+5
2022-12-28,202212280GSW,UTA,Q1,Mike Conley,https://www.basketball-reference.com/boxscores/202212280GSW.html,7.77,1,3,.333,1,2,.500,0,0,,0,0,0,2,0,0,1,0,3,1.7,+6
2022-12-28,202212280GSW,UTA,Q1,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202212280GSW.html,5.65,1,2,.500,0,1,.000,2,2,1.000,1,1,2,0,0,0,0,0,4,4.0,+5
2022-12-28,202212280GSW,UTA,Q1,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202212280GSW.html,7.15,0,0,,0,0,,0,0,,0,2,2,2,0,1,0,0,0,2.7,+6
2022-12-28,202212280GSW,UTA,Q1,Malik Beasley,https://www.basketball-reference.com/boxscores/202212280GSW.html,4.85,1,4,.250,1,4,.250,0,0,,0,2,2,1,0,0,0,1,3,1.5,+4
2022-12-28,202212280GSW,UTA,Q1,Walker Kessler,https://www.basketball-reference.com/boxscores/202212280GSW.html,6.35,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,0,0,1,4,4.3,+5
2022-12-28,202212280GSW,UTA,Q1,Collin Sexton,https://www.basketball-reference.com/boxscores/202212280GSW.html,6.35,1,2,.500,0,0,,0,0,,0,0,0,2,0,0,0,0,2,2.4,+5
2022-12-28,202212280GSW,UTA,Q1,Rudy Gay,https://www.basketball-reference.com/boxscores/202212280GSW.html,4.23,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+4
2022-12-28,202212280GSW,UTA,Q2,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202212280GSW.html,9.13,4,6,.667,1,3,.333,0,1,.000,0,4,4,0,1,0,0,0,9,8.2,-1
2022-12-28,202212280GSW,UTA,Q2,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202212280GSW.html,6.97,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,-6
2022-12-28,202212280GSW,UTA,Q2,Mike Conley,https://www.basketball-reference.com/boxscores/202212280GSW.html,8.2,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,0,1,1,0,-1.1,-2
2022-12-28,202212280GSW,UTA,Q2,Jarred Vanderbilt,https://www.basketball-reference.com/boxscores/202212280GSW.html,7.9,1,2,.500,0,0,,0,0,,0,2,2,1,0,1,0,1,2,2.6,-3
2022-12-28,202212280GSW,UTA,Q2,Kelly Olynyk,https://www.basketball-reference.com/boxscores/202212280GSW.html,4.1,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,0,2,0.3,0
2022-12-28,202212280GSW,UTA,Q2,Malik Beasley,https://www.basketball-reference.com/boxscores/202212280GSW.html,7.9,2,5,.400,0,2,.000,0,0,,0,1,1,0,0,0,0,1,4,1.2,-5
2022-12-28,202212280GSW,UTA,Q2,Walker Kessler,https://www.basketball-reference.com/boxscores/202212280GSW.html,4.1,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-1.5,-2
2022-12-28,202212280GSW,UTA,Q2,Collin Sexton,https://www.basketball-reference.com/boxscores/202212280GSW.html,4.58,1,3,.333,0,1,.000,0,0,,2,0,2,1,0,0,1,2,2,0.6,-3
2022-12-28,202212280GSW,UTA,Q2,Rudy Gay,https://www.basketball-reference.com/boxscores/202212280GSW.html,3.32,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,0
2022-12-28,202212280GSW,UTA,Q2,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202212280GSW.html,3.8,1,2,.500,1,2,.500,0,0,,0,2,2,2,0,0,1,3,3,1.8,-3
2022-12-28,202212280GSW,UTA,Q3,Lauri Markkanen,https://www.basketball-reference.com/boxscores/202212280GSW.html,6.68,2,2,1.000,2,2,1.000,0,0,,0,2,2,0,0,0,0,0,6,6.0,+4
2022-12-28,202212280GSW,UTA,Q3,Jordan Clarkson,https://www.basketball-reference.com/boxscores/202212280GSW.html,12.0,4,6,.667,1,3,.333,2,3,.667,0,1,1,0,0,0,2,1,11,5.9,+1
2022-12-28,202212280GSW,UTA,Q3,Mike Conley,https://www.basketball-reference.com/boxscores/202212280GSW.html,8.73,1,3,.333,0,2,.000,0,0,,0,0,0,6,0,0,0,2,2,3.7,+3
