game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-11-10,202111100CLE,WAS,https://www.basketball-reference.com/boxscores/202111100CLE.html,91.2,0.476,11.6,26.1,0.202,106.4
2021-11-10,202111100CLE,CLE,https://www.basketball-reference.com/boxscores/202111100CLE.html,91.2,0.52,15.0,14.0,0.197,103.1
