game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2023-03-02,202303020WAS,TOR,https://www.basketball-reference.com/boxscores/202303020WAS.html,98.1,0.495,12.3,27.7,0.185,110.1
2023-03-02,202303020WAS,WAS,https://www.basketball-reference.com/boxscores/202303020WAS.html,98.1,0.595,13.7,23.1,0.226,121.3
