game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-01-29,202001290IND,CHI,https://www.basketball-reference.com/boxscores/202001290IND.html,24,27,29,20,6,106
2020-01-29,202001290IND,IND,https://www.basketball-reference.com/boxscores/202001290IND.html,25,30,25,20,15,115
