game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
2021-01-22,202101220SAC,NYK,Q1,Julius Randle,https://www.basketball-reference.com/boxscores/202101220SAC.html,12.0,4,8,.500,0,2,.000,4,4,1.000,0,3,3,1,0,0,0,0,12,9.6,+1
2021-01-22,202101220SAC,NYK,Q1,RJ Barrett,https://www.basketball-reference.com/boxscores/202101220SAC.html,10.48,3,6,.500,1,1,1.000,1,1,1.000,1,1,2,1,0,0,0,0,8,6.7,-5
2021-01-22,202101220SAC,NYK,Q1,Elfrid Payton,https://www.basketball-reference.com/boxscores/202101220SAC.html,10.48,0,3,.000,0,0,,0,0,,0,2,2,1,0,1,0,2,0,-0.9,-5
2021-01-22,202101220SAC,NYK,Q1,Mitchell Robinson,https://www.basketball-reference.com/boxscores/202101220SAC.html,8.15,2,3,.667,0,0,,0,0,,2,3,5,0,0,1,0,0,4,5.7,-8
2021-01-22,202101220SAC,NYK,Q1,Reggie Bullock,https://www.basketball-reference.com/boxscores/202101220SAC.html,8.15,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-8
2021-01-22,202101220SAC,NYK,Q1,Alec Burks,https://www.basketball-reference.com/boxscores/202101220SAC.html,3.85,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,+9
2021-01-22,202101220SAC,NYK,Q1,Nerlens Noel,https://www.basketball-reference.com/boxscores/202101220SAC.html,3.85,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,0,0,0.6,+9
2021-01-22,202101220SAC,NYK,Q1,Immanuel Quickley,https://www.basketball-reference.com/boxscores/202101220SAC.html,1.52,1,1,1.000,0,0,,0,0,,0,0,0,1,0,1,0,0,2,3.1,+6
2021-01-22,202101220SAC,NYK,Q1,Kevin Knox,https://www.basketball-reference.com/boxscores/202101220SAC.html,1.52,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+6
2021-01-22,202101220SAC,NYK,Q2,Julius Randle,https://www.basketball-reference.com/boxscores/202101220SAC.html,5.7,0,1,.000,0,0,,2,2,1.000,0,3,3,1,0,0,1,1,2,1.5,+3
