game_date,game_id,team,quarter,player,url,mp,fg,fga,fg_pct,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg3_pct,ft_pct
2022-01-17,202201170BOS,NOP,Q1,Josh Hart,https://www.basketball-reference.com/boxscores/202201170BOS.html,8.2,1,1,1.000,0,0,0,0,0,4,4,1,0,0,0,0,2,3.6,+3,,
2022-01-17,202201170BOS,NOP,Q1,Brandon Ingram,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.18,3,6,.500,0,2,2,2,0,2,2,1,1,0,1,0,8,6.3,+3,.000,1.000
2022-01-17,202201170BOS,NOP,Q1,Herbert Jones,https://www.basketball-reference.com/boxscores/202201170BOS.html,8.63,1,2,.500,0,1,2,2,0,0,0,0,1,0,1,1,4,2.6,+19,.000,1.000
2022-01-17,202201170BOS,NOP,Q1,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.12,2,4,.500,0,1,2,2,0,4,4,1,0,0,0,0,6,5.9,+16,.000,1.000
2022-01-17,202201170BOS,NOP,Q1,Devonte' Graham,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.0,1,1,1.000,1,1,0,0,0,0,0,2,0,0,0,0,3,4.1,+3,1.000,
2022-01-17,202201170BOS,NOP,Q1,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202201170BOS.html,3.8,2,3,.667,2,2,0,0,0,0,0,1,0,0,0,0,6,5.4,+8,1.000,
2022-01-17,202201170BOS,NOP,Q1,Garrett Temple,https://www.basketball-reference.com/boxscores/202201170BOS.html,6.18,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6,0,,
2022-01-17,202201170BOS,NOP,Q1,Jose Alvarado,https://www.basketball-reference.com/boxscores/202201170BOS.html,5.0,0,2,.000,0,1,0,0,0,0,0,1,1,0,1,0,0,-0.7,+8,.000,
2022-01-17,202201170BOS,NOP,Q1,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202201170BOS.html,4.88,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,-5,,
2022-01-17,202201170BOS,NOP,Q2,Josh Hart,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.3,1,1,1.000,0,0,0,0,0,1,1,1,0,0,1,1,2,1.3,-6,,
2022-01-17,202201170BOS,NOP,Q2,Brandon Ingram,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.4,1,5,.200,0,1,1,1,0,1,1,1,0,0,0,0,3,0.9,-5,.000,1.000
2022-01-17,202201170BOS,NOP,Q2,Herbert Jones,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.4,0,0,,0,0,2,2,0,0,0,0,1,1,0,0,2,3.7,-5,,1.000
2022-01-17,202201170BOS,NOP,Q2,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202201170BOS.html,5.25,1,3,.333,1,2,0,0,0,6,6,0,0,0,0,0,3,3.1,-1,.500,
2022-01-17,202201170BOS,NOP,Q2,Devonte' Graham,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.4,1,5,.200,1,4,0,0,0,0,0,0,0,0,1,1,3,-1.5,-5,.250,
2022-01-17,202201170BOS,NOP,Q2,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.3,1,3,.333,0,1,0,0,0,1,1,1,0,0,0,0,2,1.3,+3,.000,
2022-01-17,202201170BOS,NOP,Q2,Garrett Temple,https://www.basketball-reference.com/boxscores/202201170BOS.html,4.6,0,2,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4,+1,.000,
2022-01-17,202201170BOS,NOP,Q2,Jose Alvarado,https://www.basketball-reference.com/boxscores/202201170BOS.html,4.6,0,1,.000,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,+1,,
2022-01-17,202201170BOS,NOP,Q2,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202201170BOS.html,6.75,1,2,.500,0,0,0,0,0,1,1,0,0,1,0,0,2,2.0,-3,,
2022-01-17,202201170BOS,NOP,Q3,Josh Hart,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.27,1,4,.250,0,1,0,0,0,1,1,1,0,0,0,1,2,0.2,-7,.000,
2022-01-17,202201170BOS,NOP,Q3,Brandon Ingram,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.3,1,3,.333,0,1,0,0,1,3,4,2,0,0,0,0,2,3.3,-2,.000,
2022-01-17,202201170BOS,NOP,Q3,Herbert Jones,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.2,2,3,.667,2,3,0,0,0,0,0,0,0,0,0,1,6,4.3,-4,.667,
2022-01-17,202201170BOS,NOP,Q3,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202201170BOS.html,8.93,4,4,1.000,0,0,0,0,0,1,1,1,0,0,2,2,8,5.0,-9,,
2022-01-17,202201170BOS,NOP,Q3,Devonte' Graham,https://www.basketball-reference.com/boxscores/202201170BOS.html,6.72,0,2,.000,0,0,0,0,0,1,1,1,0,1,0,0,0,0.3,-3,,
2022-01-17,202201170BOS,NOP,Q3,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202201170BOS.html,4.12,0,2,.000,0,0,1,2,0,0,0,0,0,0,0,0,1,-0.8,-7,,.500
2022-01-17,202201170BOS,NOP,Q3,Garrett Temple,https://www.basketball-reference.com/boxscores/202201170BOS.html,4.12,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-7,,
2022-01-17,202201170BOS,NOP,Q3,Jose Alvarado,https://www.basketball-reference.com/boxscores/202201170BOS.html,5.28,2,4,.500,0,1,0,0,0,0,0,1,0,0,0,0,4,2.7,-6,.000,
2022-01-17,202201170BOS,NOP,Q3,Jaxson Hayes,https://www.basketball-reference.com/boxscores/202201170BOS.html,3.07,0,0,,0,0,0,2,0,1,1,0,0,1,0,0,0,0.2,0,,.000
2022-01-17,202201170BOS,NOP,Q4,Josh Hart,https://www.basketball-reference.com/boxscores/202201170BOS.html,12.0,3,4,.750,0,1,1,3,1,2,3,1,1,0,1,0,7,6.6,-10,.000,.333
2022-01-17,202201170BOS,NOP,Q4,Brandon Ingram,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.13,1,5,.200,0,0,0,0,1,2,3,2,0,0,0,2,2,0.8,-3,,
2022-01-17,202201170BOS,NOP,Q4,Herbert Jones,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.13,2,3,.667,0,0,0,2,0,1,1,0,0,0,0,2,4,1.4,-3,,.000
2022-01-17,202201170BOS,NOP,Q4,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202201170BOS.html,12.0,2,6,.333,1,3,0,0,2,1,3,2,0,0,1,2,5,2.9,-10,.333,
2022-01-17,202201170BOS,NOP,Q4,Devonte' Graham,https://www.basketball-reference.com/boxscores/202201170BOS.html,12.0,2,6,.333,1,3,0,0,2,0,2,2,2,0,2,0,5,4.4,-10,.333,
2022-01-17,202201170BOS,NOP,Q4,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202201170BOS.html,2.87,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7,,
2022-01-17,202201170BOS,NOP,Q4,Garrett Temple,https://www.basketball-reference.com/boxscores/202201170BOS.html,2.87,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-7,,
2022-01-17,202201170BOS,BOS,Q1,Dennis Schröder,https://www.basketball-reference.com/boxscores/202201170BOS.html,9.18,0,2,.000,0,1,0,0,0,1,1,2,0,0,1,0,0,-0.7,-3,.000,
2022-01-17,202201170BOS,BOS,Q1,Jayson Tatum,https://www.basketball-reference.com/boxscores/202201170BOS.html,7.02,0,2,.000,0,1,0,0,0,1,1,0,0,0,1,1,0,-2.5,-14,.000,
