game_date,game_id,team,url,pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
2021-03-28,202103280TOR,POR,https://www.basketball-reference.com/boxscores/202103280TOR.html,99.5,0.526,6.9,28.3,0.206,122.6
2021-03-28,202103280TOR,TOR,https://www.basketball-reference.com/boxscores/202103280TOR.html,99.5,0.529,11.4,26.1,0.287,117.6
