game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-03-26,202203260ORL,SAC,https://www.basketball-reference.com/boxscores/202203260ORL.html,41,25,15,24,9,114
2022-03-26,202203260ORL,ORL,https://www.basketball-reference.com/boxscores/202203260ORL.html,28,34,22,21,5,110
