game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2025-04-04,202504040CHI,POR,https://www.basketball-reference.com/boxscores/202504040CHI.html,33,21,29,30,113
2025-04-04,202504040CHI,CHI,https://www.basketball-reference.com/boxscores/202504040CHI.html,30,22,40,26,118
