game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2022-12-09,202212090PHI,LAL,https://www.basketball-reference.com/boxscores/202212090PHI.html,20,39,24,37,2,122
2022-12-09,202212090PHI,PHI,https://www.basketball-reference.com/boxscores/202212090PHI.html,31,30,32,27,13,133
