game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2024-12-30,202412300CHO,CHI,https://www.basketball-reference.com/boxscores/202412300CHO.html,15,37,21,25,17,115
2024-12-30,202412300CHO,CHO,https://www.basketball-reference.com/boxscores/202412300CHO.html,24,22,25,27,10,108
