game_date,game_id,team,url,Q1,Q2,Q3,Q4,TOTAL
2024-11-30,202411300UTA,DAL,https://www.basketball-reference.com/boxscores/202411300UTA.html,40,16,30,20,106
2024-11-30,202411300UTA,UTA,https://www.basketball-reference.com/boxscores/202411300UTA.html,22,27,27,18,94
