game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2024-04-01,202404010CHI,ATL,Q1,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202404010CHI.html,8.17,0,0,0,0,2,2,1.000,0,1,1,3,0,0,0,0,2,4.4,+4,,
2024-04-01,202404010CHI,ATL,Q1,Dejounte Murray,https://www.basketball-reference.com/boxscores/202404010CHI.html,9.17,0,3,0,1,0,0,,0,1,1,2,0,0,3,1,0,-3.8,-4,.000,.000
2024-04-01,202404010CHI,ATL,Q1,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202404010CHI.html,9.17,1,4,1,3,0,0,,0,1,1,1,0,0,0,0,3,1.6,-4,.250,.333
2024-04-01,202404010CHI,ATL,Q1,Clint Capela,https://www.basketball-reference.com/boxscores/202404010CHI.html,7.23,3,4,0,0,0,0,,2,1,3,1,0,0,1,1,6,5.4,-5,.750,
2024-04-01,202404010CHI,ATL,Q1,Vit Krejci,https://www.basketball-reference.com/boxscores/202404010CHI.html,7.23,1,1,1,1,0,0,,0,1,1,0,0,0,0,0,3,3.0,-5,1.000,1.000
2024-04-01,202404010CHI,ATL,Q1,Jalen Johnson,https://www.basketball-reference.com/boxscores/202404010CHI.html,4.77,3,3,2,2,0,0,,0,0,0,0,0,0,0,0,8,7.1,+7,1.000,1.000
2024-04-01,202404010CHI,ATL,Q1,Bruno Fernando,https://www.basketball-reference.com/boxscores/202404010CHI.html,4.77,2,2,0,0,0,0,,0,1,1,2,0,0,0,2,4,4.3,+7,1.000,
2024-04-01,202404010CHI,ATL,Q1,Garrison Mathews,https://www.basketball-reference.com/boxscores/202404010CHI.html,6.67,2,5,2,5,0,0,,0,0,0,1,0,0,0,0,6,4.0,+4,.400,.400
2024-04-01,202404010CHI,ATL,Q1,Kobe Bufkin,https://www.basketball-reference.com/boxscores/202404010CHI.html,2.83,0,0,0,0,0,0,,0,1,1,1,0,0,0,1,0,0.6,+6,,
2024-04-01,202404010CHI,ATL,Q2,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202404010CHI.html,7.48,2,2,1,1,0,0,,0,1,1,0,0,1,0,0,5,5.4,+4,1.000,1.000
2024-04-01,202404010CHI,ATL,Q2,Dejounte Murray,https://www.basketball-reference.com/boxscores/202404010CHI.html,8.32,4,5,3,3,0,0,,0,2,2,0,0,0,0,0,11,9.7,+6,.800,1.000
2024-04-01,202404010CHI,ATL,Q2,De'Andre Hunter,https://www.basketball-reference.com/boxscores/202404010CHI.html,8.32,0,3,0,3,0,0,,0,1,1,3,0,0,1,1,0,-1.1,+6,.000,.000
2024-04-01,202404010CHI,ATL,Q2,Clint Capela,https://www.basketball-reference.com/boxscores/202404010CHI.html,6.88,0,1,0,0,0,0,,1,2,3,0,1,0,0,1,0,1.2,+7,.000,
2024-04-01,202404010CHI,ATL,Q2,Vit Krejci,https://www.basketball-reference.com/boxscores/202404010CHI.html,7.03,4,4,4,4,0,0,,0,0,0,1,0,0,1,1,12,10.1,+7,1.000,1.000
2024-04-01,202404010CHI,ATL,Q2,Jalen Johnson,https://www.basketball-reference.com/boxscores/202404010CHI.html,8.0,0,4,0,1,1,2,.500,1,0,1,0,1,0,0,1,1,-0.9,+3,.000,.000
2024-04-01,202404010CHI,ATL,Q2,Bruno Fernando,https://www.basketball-reference.com/boxscores/202404010CHI.html,5.12,0,1,0,0,0,0,,0,1,1,1,0,0,0,1,0,-0.1,-1,.000,
2024-04-01,202404010CHI,ATL,Q2,Garrison Mathews,https://www.basketball-reference.com/boxscores/202404010CHI.html,2.55,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-1,.000,.000
2024-04-01,202404010CHI,ATL,Q2,Kobe Bufkin,https://www.basketball-reference.com/boxscores/202404010CHI.html,6.3,0,1,0,1,0,0,,0,1,1,1,0,1,1,0,0,0.0,-1,.000,.000
2024-04-01,202404010CHI,ATL,Q3,Bogdan Bogdanović,https://www.basketball-reference.com/boxscores/202404010CHI.html,9.4,2,3,1,1,2,2,1.000,0,1,1,2,0,1,1,1,7,6.7,+8,.667,1.000
