game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct,ft_pct
2020-09-04,202009040LAL,HOU,Q1,Robert Covington,https://www.basketball-reference.com/boxscores/202009040LAL.html,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3,+4,,,
2020-09-04,202009040LAL,HOU,Q1,P.J. Tucker,https://www.basketball-reference.com/boxscores/202009040LAL.html,7.77,2,2,2,2,0,0,0,1,1,0,1,0,1,0,6,5.7,+1,1.000,1.000,
2020-09-04,202009040LAL,HOU,Q1,Eric Gordon,https://www.basketball-reference.com/boxscores/202009040LAL.html,8.48,2,4,1,2,0,0,0,0,0,0,0,0,0,1,5,2.6,-1,.500,.500,
2020-09-04,202009040LAL,HOU,Q1,James Harden,https://www.basketball-reference.com/boxscores/202009040LAL.html,9.33,4,7,1,1,3,3,0,0,0,1,1,1,0,0,12,11.1,0,.571,1.000,1.000
2020-09-04,202009040LAL,HOU,Q1,Russell Westbrook,https://www.basketball-reference.com/boxscores/202009040LAL.html,7.6,2,4,0,0,0,0,0,1,1,2,0,0,0,0,4,3.7,+1,.500,,
2020-09-04,202009040LAL,HOU,Q1,Jeff Green,https://www.basketball-reference.com/boxscores/202009040LAL.html,6.9,1,2,0,1,0,0,0,1,1,1,0,0,1,0,2,1.0,+1,.500,.000,
2020-09-04,202009040LAL,HOU,Q1,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202009040LAL.html,5.72,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0.2,+1,,,
2020-09-04,202009040LAL,HOU,Q1,Austin Rivers,https://www.basketball-reference.com/boxscores/202009040LAL.html,3.9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,-3,,,
2020-09-04,202009040LAL,HOU,Q1,Ben McLemore,https://www.basketball-reference.com/boxscores/202009040LAL.html,2.2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,+1,.000,.000,
2020-09-04,202009040LAL,HOU,Q2,Robert Covington,https://www.basketball-reference.com/boxscores/202009040LAL.html,10.65,2,2,2,2,0,0,0,2,2,0,2,0,0,1,6,7.6,+2,1.000,1.000,
2020-09-04,202009040LAL,HOU,Q2,P.J. Tucker,https://www.basketball-reference.com/boxscores/202009040LAL.html,9.05,0,1,0,1,0,0,1,2,3,0,0,0,0,1,0,0.2,+11,.000,.000,
2020-09-04,202009040LAL,HOU,Q2,Eric Gordon,https://www.basketball-reference.com/boxscores/202009040LAL.html,8.27,0,3,0,3,2,2,1,1,2,1,0,0,0,0,2,1.6,-1,.000,.000,1.000
2020-09-04,202009040LAL,HOU,Q2,James Harden,https://www.basketball-reference.com/boxscores/202009040LAL.html,8.53,3,4,1,2,6,8,0,1,1,1,0,0,2,1,13,9.2,+6,.750,.500,.750
