game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2021-02-08,202102080CHI,WAS,Dāvis Bertāns,https://www.basketball-reference.com/boxscores/202102080CHI.html,37.83,4,11,.364,4,11,.364,0,0,0,3,3,0,2,0,1,2,12,7.0,-1,
2021-02-08,202102080CHI,WAS,Rui Hachimura,https://www.basketball-reference.com/boxscores/202102080CHI.html,36.32,7,13,.538,1,3,.333,4,5,0,10,10,0,0,0,2,3,19,12.1,-2,.800
2021-02-08,202102080CHI,WAS,Bradley Beal,https://www.basketball-reference.com/boxscores/202102080CHI.html,34.95,10,24,.417,1,5,.200,14,15,3,2,5,7,1,1,2,4,35,27.5,-5,.933
2021-02-08,202102080CHI,WAS,Alex Len,https://www.basketball-reference.com/boxscores/202102080CHI.html,20.9,5,5,1.000,0,0,,3,6,2,5,7,1,0,2,2,5,13,11.3,-8,.500
2021-02-08,202102080CHI,WAS,Raul Neto,https://www.basketball-reference.com/boxscores/202102080CHI.html,16.72,3,6,.500,0,1,.000,0,0,0,1,1,4,0,0,0,0,6,6.1,-9,
2021-02-08,202102080CHI,WAS,Ish Smith,https://www.basketball-reference.com/boxscores/202102080CHI.html,31.28,3,9,.333,0,0,,0,0,2,4,6,7,1,0,2,0,6,7.4,+13,
2021-02-08,202102080CHI,WAS,Deni Avdija,https://www.basketball-reference.com/boxscores/202102080CHI.html,28.45,2,9,.222,0,5,.000,0,2,0,10,10,1,3,0,1,4,4,1.8,+15,.000
2021-02-08,202102080CHI,WAS,Robin Lopez,https://www.basketball-reference.com/boxscores/202102080CHI.html,27.1,2,8,.250,0,0,,4,6,3,2,5,3,0,1,3,3,8,3.7,+12,.667
2021-02-08,202102080CHI,WAS,Garrison Mathews,https://www.basketball-reference.com/boxscores/202102080CHI.html,6.43,0,1,.000,0,1,.000,2,2,0,0,0,0,1,0,0,0,2,2.3,+5,1.000
2021-02-08,202102080CHI,CHI,Zach LaVine,https://www.basketball-reference.com/boxscores/202102080CHI.html,37.57,12,26,.462,3,8,.375,8,11,1,1,2,6,1,0,3,4,35,22.0,-7,.727
2021-02-08,202102080CHI,CHI,Patrick Williams,https://www.basketball-reference.com/boxscores/202102080CHI.html,35.37,2,7,.286,2,3,.667,4,4,0,6,6,1,0,0,2,3,10,5.2,+6,1.000
2021-02-08,202102080CHI,CHI,Coby White,https://www.basketball-reference.com/boxscores/202102080CHI.html,30.15,3,10,.300,0,4,.000,2,2,1,7,8,3,0,0,1,2,8,5.3,+1,1.000
2021-02-08,202102080CHI,CHI,Denzel Valentine,https://www.basketball-reference.com/boxscores/202102080CHI.html,27.75,4,13,.308,3,8,.375,0,0,0,6,6,1,0,0,1,5,11,3.0,-4,
2021-02-08,202102080CHI,CHI,Daniel Gafford,https://www.basketball-reference.com/boxscores/202102080CHI.html,14.87,4,4,1.000,0,0,,2,2,3,2,5,2,1,2,1,5,10,12.3,-2,1.000
2021-02-08,202102080CHI,CHI,Garrett Temple,https://www.basketball-reference.com/boxscores/202102080CHI.html,27.85,1,8,.125,0,5,.000,0,0,1,8,9,1,1,0,1,3,2,-0.6,+3,
2021-02-08,202102080CHI,CHI,Thaddeus Young,https://www.basketball-reference.com/boxscores/202102080CHI.html,27.77,7,11,.636,0,0,,0,1,3,2,5,6,2,1,4,2,14,13.5,-1,.000
2021-02-08,202102080CHI,CHI,Tomáš Satoranský,https://www.basketball-reference.com/boxscores/202102080CHI.html,23.37,3,6,.500,1,2,.500,2,2,0,7,7,3,1,0,1,1,9,9.8,-4,1.000
2021-02-08,202102080CHI,CHI,Cristiano Felício,https://www.basketball-reference.com/boxscores/202102080CHI.html,9.23,0,0,,0,0,,2,2,1,1,2,0,0,0,2,0,2,1.0,-4,1.000
2021-02-08,202102080CHI,CHI,Ryan Arcidiacono,https://www.basketball-reference.com/boxscores/202102080CHI.html,6.05,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,-8,
