game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,fg3_pct
2019-11-07,201911070PHO,MIA,Q1,Bam Adebayo,https://www.basketball-reference.com/boxscores/201911070PHO.html,9.87,0,0,0,0,1,2,.500,0,3,3,2,0,0,1,1,1,1.5,+4,,
2019-11-07,201911070PHO,MIA,Q1,Jimmy Butler,https://www.basketball-reference.com/boxscores/201911070PHO.html,12.0,6,7,1,1,5,5,1.000,0,1,1,1,0,0,0,1,18,16.1,+1,.857,1.000
2019-11-07,201911070PHO,MIA,Q1,Duncan Robinson,https://www.basketball-reference.com/boxscores/201911070PHO.html,5.95,0,2,0,1,0,0,,0,0,0,0,1,0,0,1,0,-0.8,+12,.000,.000
2019-11-07,201911070PHO,MIA,Q1,Kendrick Nunn,https://www.basketball-reference.com/boxscores/201911070PHO.html,7.83,3,4,0,1,0,0,,0,2,2,0,0,0,0,1,6,4.6,+4,.750,.000
2019-11-07,201911070PHO,MIA,Q1,Meyers Leonard,https://www.basketball-reference.com/boxscores/201911070PHO.html,8.22,2,3,2,2,0,0,,0,0,0,0,0,0,1,1,6,3.3,+1,.667,1.000
2019-11-07,201911070PHO,MIA,Q1,Goran Dragić,https://www.basketball-reference.com/boxscores/201911070PHO.html,6.05,0,3,0,2,0,0,,0,2,2,1,0,0,1,1,0,-2.2,-11,.000,.000
2019-11-07,201911070PHO,MIA,Q1,Tyler Herro,https://www.basketball-reference.com/boxscores/201911070PHO.html,4.17,0,1,0,0,0,0,,0,0,0,2,0,0,0,0,0,0.7,-3,.000,
2019-11-07,201911070PHO,MIA,Q1,Kelly Olynyk,https://www.basketball-reference.com/boxscores/201911070PHO.html,2.13,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3,,
2019-11-07,201911070PHO,MIA,Q1,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/201911070PHO.html,3.78,0,0,0,0,0,0,,0,1,1,0,0,0,0,1,0,-0.1,0,,
2019-11-07,201911070PHO,MIA,Q2,Bam Adebayo,https://www.basketball-reference.com/boxscores/201911070PHO.html,8.35,3,4,0,1,0,0,,1,1,2,2,1,1,0,0,6,8.5,-2,.750,.000
2019-11-07,201911070PHO,MIA,Q2,Jimmy Butler,https://www.basketball-reference.com/boxscores/201911070PHO.html,5.77,3,3,1,1,5,5,1.000,1,1,2,0,0,0,0,0,12,12.1,-2,1.000,1.000
2019-11-07,201911070PHO,MIA,Q2,Duncan Robinson,https://www.basketball-reference.com/boxscores/201911070PHO.html,6.23,0,1,0,1,0,0,,0,2,2,0,0,0,0,1,0,-0.5,+8,.000,.000
2019-11-07,201911070PHO,MIA,Q2,Kendrick Nunn,https://www.basketball-reference.com/boxscores/201911070PHO.html,5.77,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,.000,.000
2019-11-07,201911070PHO,MIA,Q2,Meyers Leonard,https://www.basketball-reference.com/boxscores/201911070PHO.html,1.83,0,1,0,0,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-5,.000,
2019-11-07,201911070PHO,MIA,Q2,Goran Dragić,https://www.basketball-reference.com/boxscores/201911070PHO.html,9.33,2,3,1,1,0,0,,0,1,1,2,0,0,0,0,5,5.4,+10,.667,1.000
2019-11-07,201911070PHO,MIA,Q2,Tyler Herro,https://www.basketball-reference.com/boxscores/201911070PHO.html,8.9,3,7,2,2,0,0,,0,0,0,0,0,0,0,1,8,3.9,+4,.429,1.000
2019-11-07,201911070PHO,MIA,Q2,Kelly Olynyk,https://www.basketball-reference.com/boxscores/201911070PHO.html,7.07,0,0,0,0,0,0,,0,1,1,1,1,0,2,2,0,-0.8,+9,,
2019-11-07,201911070PHO,MIA,Q2,James Johnson,https://www.basketball-reference.com/boxscores/201911070PHO.html,1.37,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4,,
2019-11-07,201911070PHO,MIA,Q2,Derrick Jones Jr.,https://www.basketball-reference.com/boxscores/201911070PHO.html,5.38,1,3,0,0,0,0,,1,2,3,2,0,0,1,1,2,1.6,+6,.333,
2019-11-07,201911070PHO,MIA,Q3,Bam Adebayo,https://www.basketball-reference.com/boxscores/201911070PHO.html,12.0,2,4,0,0,2,2,1.000,0,3,3,2,2,0,0,2,6,7.5,0,.500,
2019-11-07,201911070PHO,MIA,Q3,Jimmy Butler,https://www.basketball-reference.com/boxscores/201911070PHO.html,10.52,1,3,0,0,0,0,,0,1,1,2,0,0,1,2,2,0.2,-1,.333,
2019-11-07,201911070PHO,MIA,Q3,Duncan Robinson,https://www.basketball-reference.com/boxscores/201911070PHO.html,9.13,1,2,1,2,3,3,1.000,0,2,2,0,0,1,0,0,6,6.3,-1,.500,.500
2019-11-07,201911070PHO,MIA,Q3,Kendrick Nunn,https://www.basketball-reference.com/boxscores/201911070PHO.html,8.15,2,4,1,2,0,0,,0,0,0,0,0,1,2,0,5,1.7,-4,.500,.500
2019-11-07,201911070PHO,MIA,Q3,Meyers Leonard,https://www.basketball-reference.com/boxscores/201911070PHO.html,2.98,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,-0.4,+3,,
