game_date,game_id,team,quarter,player,url,mp,fg,fga,fg3,fg3a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,fg_pct,ft_pct,fg3_pct
2022-11-22,202211220PHI,BRK,Q2,Ben Simmons,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.38,2,4,0,0,1,2,1,2,3,1,2,1,1,1,5,5.9,-6,.500,.500,
2022-11-22,202211220PHI,BRK,Q2,Kyrie Irving,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.28,3,5,1,2,0,0,0,0,0,0,1,0,2,0,7,3.7,-2,.600,,.500
2022-11-22,202211220PHI,BRK,Q2,Nic Claxton,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.62,1,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0.9,+7,.500,,
2022-11-22,202211220PHI,BRK,Q2,Seth Curry,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.22,2,3,1,2,0,0,0,0,0,0,1,0,0,0,5,4.7,+3,.667,,.500
2022-11-22,202211220PHI,BRK,Q2,Joe Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.78,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-2,.000,,.000
2022-11-22,202211220PHI,BRK,Q2,Patty Mills,https://www.basketball-reference.com/boxscores/202211220PHI.html,10.38,1,3,1,3,0,0,1,0,1,2,0,0,0,1,3,3.0,+2,.333,,.333
2022-11-22,202211220PHI,BRK,Q3,Royce O'Neale,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,2,2,1,1,0,0,0,1,1,0,0,0,1,1,5,3.3,+3,1.000,,1.000
2022-11-22,202211220PHI,BRK,Q3,Kevin Durant,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,3,6,0,0,0,0,0,2,2,1,0,1,1,0,6,4.0,+3,.500,,
2022-11-22,202211220PHI,BRK,Q3,Ben Simmons,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,1,1,0,0,0,2,1,3,4,6,0,0,1,1,2,5.3,+3,1.000,.000,
2022-11-22,202211220PHI,BRK,Q3,Kyrie Irving,https://www.basketball-reference.com/boxscores/202211220PHI.html,6.42,2,3,0,0,0,0,0,1,1,1,0,0,0,0,4,3.7,0,.667,,
2022-11-22,202211220PHI,BRK,Q3,Nic Claxton,https://www.basketball-reference.com/boxscores/202211220PHI.html,6.42,1,1,0,0,0,0,0,3,3,0,0,1,0,0,2,3.3,0,1.000,,
2022-11-22,202211220PHI,BRK,Q3,Seth Curry,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.58,1,4,1,3,0,0,0,1,1,0,0,0,0,0,3,0.9,+3,.250,,.333
2022-11-22,202211220PHI,BRK,Q3,Joe Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.58,1,3,1,3,0,0,0,2,2,0,0,0,0,0,3,1.9,+3,.333,,.333
2022-11-22,202211220PHI,BRK,Q4,Royce O'Neale,https://www.basketball-reference.com/boxscores/202211220PHI.html,6.0,1,1,1,1,0,0,0,2,2,1,0,0,2,0,3,2.0,-9,1.000,,1.000
2022-11-22,202211220PHI,BRK,Q4,Kevin Durant,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.55,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.4,-9,.000,,.000
2022-11-22,202211220PHI,BRK,Q4,Ben Simmons,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.03,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2.0,-5,,,
2022-11-22,202211220PHI,BRK,Q4,Kyrie Irving,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.35,4,8,1,5,1,1,0,0,0,1,0,2,0,0,10,8.1,-7,.500,1.000,.200
2022-11-22,202211220PHI,BRK,Q4,Nic Claxton,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,-6,,,
2022-11-22,202211220PHI,BRK,Q4,Seth Curry,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.53,1,3,0,1,0,0,0,0,0,2,0,0,1,1,2,0.3,-7,.333,,.000
2022-11-22,202211220PHI,BRK,Q4,Joe Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7,-10,.000,,.000
2022-11-22,202211220PHI,BRK,Q4,Patty Mills,https://www.basketball-reference.com/boxscores/202211220PHI.html,2.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,-2,,,
2022-11-22,202211220PHI,BRK,Q4,Edmond Sumner,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.13,3,3,0,0,1,1,0,0,0,0,0,0,0,0,7,6.1,+5,1.000,1.000,
2022-11-22,202211220PHI,BRK,Q4,David Duke Jr.,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.13,1,3,0,0,0,1,0,2,2,2,0,0,0,0,2,1.9,+5,.333,.000,
2022-11-22,202211220PHI,BRK,Q4,Kessler Edwards,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,+5,.000,,
2022-11-22,202211220PHI,BRK,Q4,Day'Ron Sharpe,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.13,0,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0.6,+5,,,
2022-11-22,202211220PHI,BRK,Q4,Cam Thomas,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.13,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.0,+5,,,
2022-11-22,202211220PHI,PHI,Q1,P.J. Tucker,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,0,1,0,0,0,0,1,1,2,1,0,0,0,1,0,0.6,+7,.000,,
2022-11-22,202211220PHI,PHI,Q1,Shake Milton,https://www.basketball-reference.com/boxscores/202211220PHI.html,9.67,3,5,1,1,0,0,0,3,3,2,0,0,0,0,7,7.0,+5,.600,,1.000
2022-11-22,202211220PHI,PHI,Q1,Tobias Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.88,2,5,0,1,0,0,0,2,2,0,0,0,0,1,4,1.5,+1,.400,,.000
2022-11-22,202211220PHI,PHI,Q1,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.73,2,5,2,3,0,0,0,0,0,1,0,0,0,1,6,3.6,+2,.400,,.667
2022-11-22,202211220PHI,PHI,Q1,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.88,2,5,0,0,2,2,4,0,4,0,0,0,0,0,6,6.1,+1,.400,1.000,
2022-11-22,202211220PHI,PHI,Q1,Paul Reed,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.12,1,1,0,0,0,0,1,0,1,0,1,1,0,0,2,4.1,+6,1.000,,
2022-11-22,202211220PHI,PHI,Q1,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.6,1,3,1,1,0,0,0,1,1,1,0,0,0,0,3,2.3,+7,.333,,1.000
2022-11-22,202211220PHI,PHI,Q1,Georges Niang,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.12,2,4,1,2,0,0,0,0,0,0,0,0,0,0,5,3.0,+6,.500,,.500
2022-11-22,202211220PHI,PHI,Q2,P.J. Tucker,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.22,0,1,0,0,0,0,2,0,2,1,2,0,0,0,0,3.4,-3,.000,,
2022-11-22,202211220PHI,PHI,Q2,Shake Milton,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.63,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.4,+4,,,
2022-11-22,202211220PHI,PHI,Q2,Tobias Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.03,1,3,0,1,0,0,1,0,1,0,0,0,3,1,2,-2.4,-8,.333,,.000
2022-11-22,202211220PHI,PHI,Q2,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202211220PHI.html,9.08,2,4,2,3,2,2,1,1,2,2,0,0,2,0,8,6.4,-4,.500,1.000,.667
2022-11-22,202211220PHI,PHI,Q2,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-5,.000,,
2022-11-22,202211220PHI,PHI,Q2,Paul Reed,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.8,3,3,0,0,2,3,1,1,2,0,1,0,1,0,8,7.7,+4,1.000,.667,
2022-11-22,202211220PHI,PHI,Q2,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202211220PHI.html,2.92,1,2,0,1,1,2,1,0,1,0,0,0,0,0,3,2.3,+3,.500,.500,.000
2022-11-22,202211220PHI,PHI,Q2,Georges Niang,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.97,2,4,2,2,0,0,0,2,2,2,0,0,0,1,6,5.6,+7,.500,,1.000
2022-11-22,202211220PHI,PHI,Q2,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.78,0,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0.6,+2,.000,,.000
2022-11-22,202211220PHI,PHI,Q2,Matisse Thybulle,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.37,1,3,1,3,0,0,0,0,0,0,0,0,0,0,3,1.3,-5,.333,,.333
2022-11-22,202211220PHI,PHI,Q3,P.J. Tucker,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,0,4,0,2,0,0,0,0,0,1,0,0,0,0,0,-2.1,-3,.000,,.000
2022-11-22,202211220PHI,PHI,Q3,Shake Milton,https://www.basketball-reference.com/boxscores/202211220PHI.html,12.0,1,5,1,2,0,0,0,1,1,1,0,0,0,0,3,0.9,-3,.200,,.500
2022-11-22,202211220PHI,PHI,Q3,Tobias Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.22,4,6,0,0,0,0,0,1,1,2,0,0,0,0,8,7.1,+4,.667,,
2022-11-22,202211220PHI,PHI,Q3,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.47,1,2,1,2,0,0,1,0,1,0,1,0,0,1,3,3.3,-7,.500,,.500
2022-11-22,202211220PHI,PHI,Q3,Montrezl Harrell,https://www.basketball-reference.com/boxscores/202211220PHI.html,3.67,0,2,0,0,0,0,1,1,2,0,0,0,1,1,0,-1.8,-6,.000,,
2022-11-22,202211220PHI,PHI,Q3,Paul Reed,https://www.basketball-reference.com/boxscores/202211220PHI.html,8.33,1,2,0,0,1,1,1,2,3,0,0,0,0,0,3,3.3,+3,.500,1.000,
2022-11-22,202211220PHI,PHI,Q3,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.48,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,-1.1,0,.000,,.000
2022-11-22,202211220PHI,PHI,Q3,Georges Niang,https://www.basketball-reference.com/boxscores/202211220PHI.html,6.83,2,3,1,1,0,0,0,2,2,0,0,0,0,1,5,3.9,-3,.667,,1.000
2022-11-22,202211220PHI,PHI,Q4,P.J. Tucker,https://www.basketball-reference.com/boxscores/202211220PHI.html,5.85,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1.3,+11,,,
2022-11-22,202211220PHI,PHI,Q4,Shake Milton,https://www.basketball-reference.com/boxscores/202211220PHI.html,6.12,3,4,0,0,0,0,1,1,2,0,0,0,0,1,6,5.0,+2,.750,,
2022-11-22,202211220PHI,PHI,Q4,Tobias Harris,https://www.basketball-reference.com/boxscores/202211220PHI.html,10.62,3,7,1,1,3,4,0,2,2,1,0,0,0,0,10,7.2,+11,.429,.750,1.000
2022-11-22,202211220PHI,PHI,Q4,De'Anthony Melton,https://www.basketball-reference.com/boxscores/202211220PHI.html,9.87,2,5,1,3,0,0,1,0,1,1,2,1,0,1,5,6.0,+11,.400,,.333
2022-11-22,202211220PHI,PHI,Q4,Paul Reed,https://www.basketball-reference.com/boxscores/202211220PHI.html,10.97,2,3,0,0,2,2,2,2,4,0,1,1,1,1,6,7.0,+8,.667,1.000,
2022-11-22,202211220PHI,PHI,Q4,Furkan Korkmaz,https://www.basketball-reference.com/boxscores/202211220PHI.html,7.67,1,2,1,1,0,0,0,1,1,0,0,0,0,0,3,2.3,+2,.500,,1.000
2022-11-22,202211220PHI,PHI,Q4,Georges Niang,https://www.basketball-reference.com/boxscores/202211220PHI.html,1.8,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0.6,-5,,,
2022-11-22,202211220PHI,PHI,Q4,Danuel House Jr.,https://www.basketball-reference.com/boxscores/202211220PHI.html,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-3,,,
2022-11-22,202211220PHI,PHI,Q4,Julian Champagnie,https://www.basketball-reference.com/boxscores/202211220PHI.html,1.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7,-5,.000,,
2022-11-22,202211220PHI,PHI,Q4,Michael Foster Jr.,https://www.basketball-reference.com/boxscores/202211220PHI.html,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-2,,,
