game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-01-03,202401030MIN,NOP,Herbert Jones,https://www.basketball-reference.com/boxscores/202401030MIN.html,36.9,6,11,.545,4,5,.800,0,0,0,3,3,2,1,1,3,3,16,10.5,+10,
2024-01-03,202401030MIN,NOP,Brandon Ingram,https://www.basketball-reference.com/boxscores/202401030MIN.html,32.28,7,11,.636,1,3,.333,4,5,0,4,4,7,2,0,3,3,19,17.6,+13,.800
2024-01-03,202401030MIN,NOP,CJ McCollum,https://www.basketball-reference.com/boxscores/202401030MIN.html,29.67,8,16,.500,4,6,.667,4,4,0,3,3,5,0,1,2,2,24,18.3,+12,1.000
2024-01-03,202401030MIN,NOP,Zion Williamson,https://www.basketball-reference.com/boxscores/202401030MIN.html,28.62,11,15,.733,0,0,,5,6,1,3,4,6,1,1,2,3,27,24.8,+20,.833
2024-01-03,202401030MIN,NOP,Jonas Valančiūnas,https://www.basketball-reference.com/boxscores/202401030MIN.html,20.37,2,5,.400,0,2,.000,0,0,1,6,7,3,0,0,1,5,4,2.9,+14,
2024-01-03,202401030MIN,NOP,Jose Alvarado,https://www.basketball-reference.com/boxscores/202401030MIN.html,27.05,3,8,.375,2,6,.333,0,0,1,2,3,3,0,1,1,3,8,5.5,+2,
2024-01-03,202401030MIN,NOP,Dyson Daniels,https://www.basketball-reference.com/boxscores/202401030MIN.html,23.52,2,3,.667,1,1,1.000,2,2,2,3,5,1,1,0,0,0,7,9.7,-1,1.000
2024-01-03,202401030MIN,NOP,Larry Nance Jr.,https://www.basketball-reference.com/boxscores/202401030MIN.html,22.43,4,6,.667,0,0,,0,0,3,6,9,2,1,1,0,1,8,12.0,-2,
2024-01-03,202401030MIN,NOP,Naji Marshall,https://www.basketball-reference.com/boxscores/202401030MIN.html,14.13,1,4,.250,0,2,.000,0,0,0,2,2,0,1,0,0,4,2,-0.4,-10,
2024-01-03,202401030MIN,NOP,Jordan Hawkins,https://www.basketball-reference.com/boxscores/202401030MIN.html,2.87,1,2,.500,0,1,.000,0,0,0,0,0,0,0,0,0,0,2,1.0,-1,
2024-01-03,202401030MIN,NOP,Cody Zeller,https://www.basketball-reference.com/boxscores/202401030MIN.html,2.17,0,0,,0,0,,0,0,1,0,1,1,0,0,0,0,0,1.4,-2,
2024-01-03,202401030MIN,MIN,Anthony Edwards,https://www.basketball-reference.com/boxscores/202401030MIN.html,37.07,11,22,.500,4,7,.571,9,10,2,2,4,5,1,1,6,1,35,24.4,-15,.900
2024-01-03,202401030MIN,MIN,Karl-Anthony Towns,https://www.basketball-reference.com/boxscores/202401030MIN.html,36.17,8,19,.421,0,4,.000,6,7,2,4,6,2,0,0,1,2,22,13.7,-18,.857
2024-01-03,202401030MIN,MIN,Jaden McDaniels,https://www.basketball-reference.com/boxscores/202401030MIN.html,33.0,5,10,.500,1,3,.333,0,0,0,0,0,2,2,1,1,3,11,7.9,-19,
2024-01-03,202401030MIN,MIN,Mike Conley,https://www.basketball-reference.com/boxscores/202401030MIN.html,25.95,3,5,.600,1,3,.333,0,0,0,0,0,9,1,0,0,1,7,11.6,-14,
2024-01-03,202401030MIN,MIN,Rudy Gobert,https://www.basketball-reference.com/boxscores/202401030MIN.html,23.9,2,3,.667,0,0,,1,2,1,4,5,0,0,1,1,4,5,3.3,-16,.500
2024-01-03,202401030MIN,MIN,Naz Reid,https://www.basketball-reference.com/boxscores/202401030MIN.html,24.58,3,8,.375,2,5,.400,0,0,0,6,6,2,0,2,1,2,8,6.4,+3,
2024-01-03,202401030MIN,MIN,Nickeil Alexander-Walker,https://www.basketball-reference.com/boxscores/202401030MIN.html,18.88,1,3,.333,0,2,.000,2,2,0,0,0,1,0,0,1,0,4,2.0,-5,1.000
2024-01-03,202401030MIN,MIN,Jordan McLaughlin,https://www.basketball-reference.com/boxscores/202401030MIN.html,17.37,1,6,.167,0,4,.000,1,2,2,1,3,4,1,0,0,0,3,4.3,+5,.500
2024-01-03,202401030MIN,MIN,Kyle Anderson,https://www.basketball-reference.com/boxscores/202401030MIN.html,13.38,0,2,.000,0,0,,1,2,1,3,4,0,2,0,0,0,1,2.8,0,.500
2024-01-03,202401030MIN,MIN,Shake Milton,https://www.basketball-reference.com/boxscores/202401030MIN.html,3.23,2,2,1.000,1,1,1.000,0,0,0,0,0,0,0,0,0,0,5,4.4,+8,
2024-01-03,202401030MIN,MIN,Troy Brown Jr.,https://www.basketball-reference.com/boxscores/202401030MIN.html,3.23,1,2,.500,1,2,.500,0,0,0,0,0,1,0,0,0,0,3,2.7,+8,
2024-01-03,202401030MIN,MIN,Josh Minott,https://www.basketball-reference.com/boxscores/202401030MIN.html,3.23,0,0,,0,0,,2,2,0,0,0,0,0,1,0,0,2,2.7,+8,1.000
