game_date,game_id,team,url,Q1,Q2,Q3,Q4,OT1,TOTAL
2020-08-23,202008230DAL,LAC,https://www.basketball-reference.com/boxscores/202008230DAL.html,34,32,19,36,12,133
2020-08-23,202008230DAL,DAL,https://www.basketball-reference.com/boxscores/202008230DAL.html,24,34,35,28,14,135
