game_date,game_id,team,player,url,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ft_pct
2024-01-03,202401030CLE,WAS,Kyle Kuzma,https://www.basketball-reference.com/boxscores/202401030CLE.html,22.7,7,12,.583,2,6,.333,0,0,0,2,2,3,1,0,1,1,16,12.7,-22,
2024-01-03,202401030CLE,WAS,Jordan Poole,https://www.basketball-reference.com/boxscores/202401030CLE.html,22.7,3,11,.273,2,4,.500,0,0,3,0,3,2,0,0,1,3,8,2.8,-22,
2024-01-03,202401030CLE,WAS,Deni Avdija,https://www.basketball-reference.com/boxscores/202401030CLE.html,21.47,3,11,.273,1,3,.333,0,0,2,4,6,4,1,0,3,1,7,3.5,-17,
2024-01-03,202401030CLE,WAS,Tyus Jones,https://www.basketball-reference.com/boxscores/202401030CLE.html,20.82,4,11,.364,1,2,.500,0,0,0,2,2,2,1,1,0,0,9,6.6,-12,
2024-01-03,202401030CLE,WAS,Daniel Gafford,https://www.basketball-reference.com/boxscores/202401030CLE.html,20.18,6,8,.750,0,0,,0,1,3,2,5,1,0,1,0,2,12,11.7,-13,.000
2024-01-03,202401030CLE,WAS,Bilal Coulibaly,https://www.basketball-reference.com/boxscores/202401030CLE.html,32.55,2,12,.167,1,4,.250,0,2,1,4,5,1,3,2,2,4,5,0.0,-24,.000
2024-01-03,202401030CLE,WAS,Mike Muscala,https://www.basketball-reference.com/boxscores/202401030CLE.html,20.9,5,9,.556,2,5,.400,0,0,2,2,4,2,0,0,0,0,12,11.1,-22,
2024-01-03,202401030CLE,WAS,Corey Kispert,https://www.basketball-reference.com/boxscores/202401030CLE.html,19.65,4,9,.444,0,5,.000,4,6,0,1,1,0,0,0,0,0,12,6.8,-21,.667
2024-01-03,202401030CLE,WAS,Delon Wright,https://www.basketball-reference.com/boxscores/202401030CLE.html,18.43,0,3,.000,0,1,.000,0,0,0,2,2,4,1,1,1,1,0,1.6,-21,
2024-01-03,202401030CLE,WAS,Landry Shamet,https://www.basketball-reference.com/boxscores/202401030CLE.html,15.13,3,6,.500,2,3,.667,1,2,0,3,3,2,1,0,0,0,9,8.9,-15,.500
2024-01-03,202401030CLE,WAS,Jared Butler,https://www.basketball-reference.com/boxscores/202401030CLE.html,8.75,2,2,1.000,1,1,1.000,0,0,0,1,1,1,0,0,0,0,5,5.4,-6,
2024-01-03,202401030CLE,WAS,Eugene Omoruyi,https://www.basketball-reference.com/boxscores/202401030CLE.html,6.92,1,3,.333,0,1,.000,0,0,1,0,1,0,0,0,0,2,2,0.2,-4,
2024-01-03,202401030CLE,WAS,Johnny Davis,https://www.basketball-reference.com/boxscores/202401030CLE.html,5.22,1,3,.333,0,0,,0,0,0,0,0,0,0,0,0,0,2,0.3,0,
2024-01-03,202401030CLE,WAS,Anthony Gill,https://www.basketball-reference.com/boxscores/202401030CLE.html,4.58,1,1,1.000,0,0,,0,0,0,1,1,0,0,0,0,0,2,2.0,+4,
2024-01-03,202401030CLE,CLE,Jarrett Allen,https://www.basketball-reference.com/boxscores/202401030CLE.html,29.43,7,10,.700,0,0,,3,4,7,12,19,7,0,2,1,0,17,26.2,+27,.750
2024-01-03,202401030CLE,CLE,Max Strus,https://www.basketball-reference.com/boxscores/202401030CLE.html,28.0,9,13,.692,6,8,.750,0,0,2,2,4,3,1,1,1,4,24,21.7,+32,
2024-01-03,202401030CLE,CLE,Donovan Mitchell,https://www.basketball-reference.com/boxscores/202401030CLE.html,24.25,6,16,.375,4,9,.444,6,6,1,2,3,4,2,2,2,0,22,18.7,+18,1.000
2024-01-03,202401030CLE,CLE,Dean Wade,https://www.basketball-reference.com/boxscores/202401030CLE.html,20.1,1,3,.333,0,1,.000,0,0,0,3,3,1,0,0,0,1,2,1.5,+15,
2024-01-03,202401030CLE,CLE,Isaac Okoro,https://www.basketball-reference.com/boxscores/202401030CLE.html,19.5,4,4,1.000,1,1,1.000,0,0,0,2,2,3,1,0,0,2,9,10.7,+12,
2024-01-03,202401030CLE,CLE,Sam Merrill,https://www.basketball-reference.com/boxscores/202401030CLE.html,28.53,4,11,.364,3,9,.333,0,0,1,4,5,6,0,0,0,2,11,10.2,+27,
2024-01-03,202401030CLE,CLE,Georges Niang,https://www.basketball-reference.com/boxscores/202401030CLE.html,27.9,5,11,.455,3,7,.429,2,2,1,7,8,1,0,0,0,2,15,12.0,+24,1.000
2024-01-03,202401030CLE,CLE,Caris LeVert,https://www.basketball-reference.com/boxscores/202401030CLE.html,22.9,9,18,.500,3,6,.500,0,0,2,3,5,5,1,1,0,1,21,19.1,+22,
2024-01-03,202401030CLE,CLE,Tristan Thompson,https://www.basketball-reference.com/boxscores/202401030CLE.html,18.57,3,7,.429,0,0,,1,3,3,6,9,4,0,1,3,1,7,6.5,+12,.333
2024-01-03,202401030CLE,CLE,Craig Porter Jr.,https://www.basketball-reference.com/boxscores/202401030CLE.html,14.62,4,5,.800,0,0,,0,1,1,2,3,3,0,0,1,0,8,8.1,+7,.000
2024-01-03,202401030CLE,CLE,Damian Jones,https://www.basketball-reference.com/boxscores/202401030CLE.html,6.18,2,3,.667,0,1,.000,0,0,0,1,1,0,0,1,0,0,4,3.7,-1,
